sim_time, tb3_0?world_angular_velocity/x
127.829, 0.00290394
127.83, -0.00368611
127.831, -0.00013324
127.832, 0.00310291
127.833, -0.00312394
127.834, 0.00053702
127.835, 0.00371015
127.836, -0.00292776
127.837, 0.00147488
127.838, 0.000174229
127.839, -4.35387e-05
127.84, 0.00260753
127.841, -0.00176579
127.842, 0.000312568
127.843, 0.00126155
127.844, 0.000453704
127.845, 0.00271377
127.846, -0.00251684
127.847, 0.00103501
127.848, -0.000508201
127.849, 0.00210418
127.85, -0.0016904
127.851, 0.00137984
127.852, -0.000375146
127.853, 0.00189771
127.854, 0.00153397
127.855, 0.002712
127.856, 0.000525303
127.857, -8.7386e-05
127.858, -0.000481597
127.859, -0.000581991
127.86, -0.000592358
127.861, -0.00058328
127.862, -0.000551239
127.863, -0.00165772
127.864, -0.0012874
127.865, -0.00071189
127.866, -0.00138593
127.867, -0.00106748
127.868, 0.00186046
127.869, -0.0037881
127.87, -0.0009489
127.871, -0.000738542
127.872, -0.00112604
127.873, -0.000522233
127.874, -0.000743316
127.875, -0.000553045
127.876, -0.000512586
127.877, -0.000373507
127.878, -0.000510448
127.879, -0.000486059
127.88, 0.00424666
127.881, -0.00375443
127.882, 0.00234149
127.883, -0.00147583
127.884, 0.00362406
127.885, -0.00303574
127.886, 0.00260698
127.887, -0.00227581
127.888, 0.00312762
127.889, -0.00287233
127.89, 0.00268692
127.891, -0.00258579
127.892, 0.00289893
127.893, -0.00280002
127.894, 0.00275095
127.895, -0.00267085
127.896, 0.00283925
127.897, -0.00274794
127.898, 0.0027736
127.899, -0.00268522
127.9, 0.00280046
127.901, -0.0027052
127.902, 0.00275674
127.903, -0.00266227
127.904, 0.00274257
127.905, -0.00266311
127.906, 0.00269331
127.907, -0.00261891
127.908, 0.0026713
127.909, -0.00259857
127.91, -4.70523e-05
127.911, -6.71847e-05
127.912, 0.00157462
127.913, -0.000923241
127.914, 0.000664636
127.915, 0.000682679
127.916, -0.000732331
127.917, 0.001628
127.918, -0.000543792
127.919, 0.000509137
127.92, 0.000287774
127.921, -0.00162204
127.922, 0.000954518
127.923, 0.000155764
127.924, 0.000652938
127.925, -0.000640297
127.926, 0.00104993
127.927, -0.000327583
127.928, 0.000912103
127.929, -0.000223838
127.93, 0.000948123
127.931, -0.000151585
127.932, 0.00093025
127.933, -0.000885356
127.934, 0.00081376
127.935, 0.00126767
127.936, -0.000248475
127.937, 0.00126066
127.938, -0.000501708
127.939, 0.000916858
127.94, 0.00132655
127.941, 0.000946057
127.942, 5.63985e-05
127.943, 0.000717419
127.944, 0.00116401
127.945, 0.00153036
127.946, -0.000782568
127.947, 0.000338838
127.948, 0.000874596
127.949, 0.00119439
127.95, 0.00143986
127.951, 0.00138073
127.952, 0.00115001
127.953, -0.000550834
127.954, -1.56074e-05
127.955, 0.000176252
127.956, 0.00043699
127.957, 0.000728083
127.958, 0.00102966
127.959, 0.00114013
127.96, 0.00137801
127.961, 0.00345335
127.962, 0.00243372
127.963, 0.00097208
127.964, -0.00161557
127.965, -0.00226341
127.966, -0.000449725
127.967, -0.000991851
127.968, -0.00133843
127.969, 0.000542946
127.97, -0.000990893
127.971, -0.00091419
127.972, 0.00140094
127.973, -0.000478162
127.974, -0.000396763
127.975, 0.00160057
127.976, -0.000470098
127.977, -0.000161347
127.978, -0.000500625
127.979, 0.00114558
127.98, -0.000614803
127.981, -0.000287413
127.982, -0.000894572
127.983, 0.000590823
127.984, -0.000744225
127.985, -0.000104064
127.986, -0.000799365
127.987, 0.000637925
127.988, -0.000586346
127.989, 0.000390262
127.99, -0.000352675
127.991, 0.00083519
127.992, -0.000375945
127.993, 0.000451155
127.994, -0.000379863
127.995, -0.000408993
127.996, -0.00258764
127.997, -0.000852397
127.998, 0.00218075
127.999, 0.00128556
128, 0.000923586
128.001, -0.000801038
128.002, -0.000864883
128.003, -0.000843019
128.004, 0.000607769
128.005, 0.00130576
128.006, 0.000990317
128.007, 0.000694802
128.008, 0.000724498
128.009, -0.000565538
128.01, -0.000453264
128.011, -0.000336984
128.012, -0.000401941
128.013, -0.000555884
128.014, -0.000119448
128.015, 2.74899e-05
128.016, -0.00122798
128.017, 3.64189e-05
128.018, 0.000245104
128.019, -0.00031037
128.02, -0.00096845
128.021, 0.00010313
128.022, 0.000368932
128.023, -0.000862713
128.024, 0.000407695
128.025, 0.000671281
128.026, -0.000248604
128.027, 0.00066311
128.028, -4.16269e-05
128.029, 0.000497371
128.03, 3.25835e-05
128.031, 0.000514413
128.032, 0.000114624
128.033, 0.000654898
128.034, 4.71796e-05
128.035, 0.000565147
128.036, -0.000105233
128.037, 0.000410873
128.038, 0.0012045
128.039, 0.000629855
128.04, -0.000253519
128.041, 0.000404478
128.042, -0.0012054
128.043, -0.000274
128.044, 0.000497763
128.045, 0.00145941
128.046, -0.00130705
128.047, 0.000497373
128.048, 0.00095892
128.049, 0.000930182
128.05, 0.000520219
128.051, 0.00031307
128.052, 0.000731279
128.053, 0.000566022
128.054, 7.27144e-05
128.055, 0.000130039
128.056, 0.000471912
128.057, 0.000713922
128.058, 0.000365808
128.059, -6.16649e-05
128.06, -0.00025973
128.061, -0.000505249
128.062, -0.000881457
128.063, -0.000284558
128.064, 5.26362e-05
128.065, 0.00107741
128.066, -2.77415e-05
128.067, -0.000546985
128.068, 0.00239059
128.069, 0.00167526
128.07, 4.14035e-05
128.071, -0.00103483
128.072, -0.00127144
128.073, -0.00099633
128.074, -0.000597354
128.075, -0.000277706
128.076, -9.27239e-05
128.077, 2.30866e-05
128.078, 0.000150128
128.079, 0.000235399
128.08, 0.000754709
128.081, -0.000447977
128.082, -0.00109283
128.083, -0.000412709
128.084, 0.000443199
128.085, -0.000519069
128.086, -0.000356932
128.087, -0.000298298
128.088, 0.000733503
128.089, -0.000293753
128.09, -0.000360836
128.091, -0.000608981
128.092, -0.00011285
128.093, -0.000399356
128.094, -0.000360546
128.095, -0.000239068
128.096, -9.46093e-06
128.097, -0.000152115
128.098, 9.39658e-05
128.099, -2.62089e-05
128.1, 0.000493737
128.101, 0.000247849
128.102, -0.00666124
128.103, -0.00285361
128.104, 0.000366007
128.105, -0.00266075
128.106, 0.00176484
128.107, 0.00424958
128.108, 0.00051233
128.109, 0.00202697
128.11, 0.00287077
128.111, 0.0024926
128.112, -0.00113817
128.113, 0.000128121
128.114, 0.00105745
128.115, 0.00161652
128.116, -0.00186849
128.117, -0.000629987
128.118, -0.000657234
128.119, -0.000157719
128.12, -0.00461241
128.121, -0.000808502
128.122, 0.000424419
128.123, -0.00210853
128.124, -0.00203361
128.125, 0.000295733
128.126, -0.00426265
128.127, -0.000908637
128.128, 0.000391015
128.129, -0.00160965
128.13, -0.00125281
128.131, 0.000765878
128.132, -0.00382849
128.133, -0.000491184
128.134, 0.00172069
128.135, -0.00406561
128.136, -0.00014164
128.137, 0.00239601
128.138, -0.00363503
128.139, 4.42355e-05
128.14, 0.000931866
128.141, -0.00100712
128.142, -7.83016e-05
128.143, 0.00250975
128.144, -0.00234717
128.145, 0.000605813
128.146, -0.00326849
128.147, -0.0040208
128.148, -5.18208e-05
128.149, 0.00041384
128.15, 0.00046146
128.151, 0.00126096
128.152, -0.00146171
128.153, -0.000467112
128.154, 0.000710347
128.155, -0.00301431
128.156, -0.00078638
128.157, -0.0010146
128.158, 0.00119648
128.159, -0.00364726
128.16, -0.000305355
128.161, -0.000401068
128.162, 0.000945907
128.163, 0.000148631
128.164, 0.000859409
128.165, 0.00136906
128.166, 0.000321079
128.167, 0.000788442
128.168, 0.000548538
128.169, 0.00022003
128.17, 0.000585767
128.171, -0.000561381
128.172, 8.90591e-05
128.173, -5.59755e-05
128.174, 0.000802509
128.175, 0.000964168
128.176, 0.0011298
128.177, -0.00083038
128.178, -0.00160366
128.179, -0.00156231
128.18, -0.00110603
128.181, -0.00178129
128.182, -0.00162109
128.183, -0.000931827
128.184, -0.000939978
128.185, 0.00136724
128.186, -0.00317843
128.187, 0.000159726
128.188, -0.00149924
128.189, 0.00124247
128.19, -0.00270339
128.191, 0.000727109
128.192, -0.00196227
128.193, 0.00129043
128.194, -0.00267094
128.195, 0.00109685
128.196, -0.00272188
128.197, -0.0018696
128.198, 0.00250671
128.199, -0.00263418
128.2, 0.00188245
128.201, -0.00268763
128.202, -0.00144225
128.203, 0.00348125
128.204, -0.00327428
128.205, 0.00222917
128.206, -0.00215306
128.207, -0.0012611
128.208, 0.000535302
128.209, -0.00116963
128.21, 0.00412
128.211, -0.00297221
128.212, 0.000426875
128.213, -0.000619709
128.214, -0.000360621
128.215, 0.00468324
128.216, -0.00426744
128.217, 0.00209679
128.218, -0.00183516
128.219, -0.00147586
128.22, 0.000270899
128.221, -0.00109407
128.222, 0.00453885
128.223, -0.00369872
128.224, 0.000220665
128.225, -0.000586459
128.226, 0.00469032
128.227, -0.00401062
128.228, -0.000619537
128.229, -5.42575e-05
128.23, -0.00113986
128.231, 0.00436213
128.232, -0.00394172
128.233, 0.00250447
128.234, -0.00181532
128.235, 0.00352082
128.236, -0.00324946
128.237, 0.00257784
128.238, -0.00240097
128.239, 0.00300531
128.24, -0.00290603
128.241, -0.000267704
128.242, -0.000572681
128.243, -0.000482061
128.244, -0.000391991
128.245, -0.000132906
128.246, -0.000417056
128.247, 0.000214741
128.248, -0.000606843
128.249, 0.000186263
128.25, -0.00030192
128.251, -0.000155043
128.252, 0.000530046
128.253, -0.000992864
128.254, 0.000296942
128.255, 0.000475688
128.256, -0.000785009
128.257, 0.000237776
128.258, 0.000551333
128.259, -0.000928755
128.26, 0.0007912
128.261, 0.000928542
128.262, 0.000783043
128.263, 0.000143078
128.264, 0.000138568
128.265, 0.000506927
128.266, 0.00104425
128.267, -0.000619895
128.268, 0.00321329
128.269, -0.00187706
128.27, 0.00118523
128.271, 0.000788277
128.272, -0.000500773
128.273, 0.000130694
128.274, 0.00279837
128.275, -0.00319844
128.276, 0.000332336
128.277, 0.000370725
128.278, 0.000315988
128.279, 0.000553114
128.28, -0.00114851
128.281, 0.000156669
128.282, 0.00261024
128.283, 0.00459941
128.284, -0.00246937
128.285, -0.000225819
128.286, -0.000515595
128.287, -0.000468501
128.288, -0.000267451
128.289, -4.86721e-05
128.29, 0.000126874
128.291, 0.000247988
128.292, 0.000362076
128.293, 0.000459269
128.294, 0.000511455
128.295, 0.000500677
128.296, 0.000426658
128.297, 0.000293308
128.298, 0.000156102
128.299, 0.000112421
128.3, 3.67739e-05
128.301, 0.00445653
128.302, -0.00402791
128.303, 0.00200183
128.304, -0.00178754
128.305, -0.000569588
128.306, 0.000728475
128.307, -0.0020633
128.308, 6.99466e-05
128.309, 0.00042216
128.31, 0.000765409
128.311, 0.000152313
128.312, 0.000819551
128.313, -0.00140066
128.314, 0.000117211
128.315, 0.000572504
128.316, 0.000991835
128.317, 0.000230919
128.318, -0.000564828
128.319, 0.00031648
128.32, 0.000601935
128.321, 0.000300733
128.322, -0.000910953
128.323, 0.000283147
128.324, 0.000646304
128.325, 0.00018225
128.326, -0.000709451
128.327, 0.000318284
128.328, 0.000666811
128.329, 3.0258e-05
128.33, -0.000645717
128.331, 0.000298174
128.332, 0.000681711
128.333, -7.4408e-05
128.334, -0.000524071
128.335, 0.000332968
128.336, 0.000476303
128.337, -0.000138349
128.338, -0.000480994
128.339, 0.00027064
128.34, 0.000415784
128.341, 5.16677e-07
128.342, -0.000444524
128.343, 0.00564484
128.344, -0.003777
128.345, 0.000284477
128.346, -4.11175e-05
128.347, -0.00102746
128.348, 0.00506911
128.349, -0.00331774
128.35, 0.000739124
128.351, -0.000136916
128.352, -0.000749127
128.353, 2.87582e-06
128.354, 0.000291173
128.355, 0.000700072
128.356, -0.000942932
128.357, 0.000333227
128.358, 0.000519138
128.359, 0.000216907
128.36, 0.000300974
128.361, 0.00126065
128.362, -0.00125497
128.363, 0.000128562
128.364, 0.000236637
128.365, 0.000438828
128.366, 0.000676247
128.367, 0.00156553
128.368, -0.00109096
128.369, 2.98638e-05
128.37, 0.000382576
128.371, 0.00067486
128.372, 0.00131787
128.373, 0.00120158
128.374, 0.00141786
128.375, 0.00158581
128.376, 0.00154882
128.377, 6.27637e-05
128.378, -0.000117612
128.379, 0.00324587
128.38, -0.00348321
128.381, 0.000111727
128.382, 7.16825e-05
128.383, 7.11399e-05
128.384, 0.000109678
128.385, 0.00372961
128.386, -0.00312197
128.387, 0.00024831
128.388, 9.82303e-05
128.389, 0.00253984
128.39, 0.00526942
128.391, -0.00189565
128.392, 0.000313307
128.393, 0.00170679
128.394, -0.00417944
128.395, -0.00053173
128.396, 0.00238502
128.397, -0.0036095
128.398, 0.000145396
128.399, 0.00352649
128.4, -0.00316705
128.401, 0.000333524
128.402, 0.00389771
128.403, -0.0030517
128.404, 0.000396089
128.405, 0.0040541
128.406, -0.00306943
128.407, 0.000433106
128.408, 0.00020304
128.409, -0.000372222
128.41, 0.0031612
128.411, -0.00350642
128.412, 9.28387e-06
128.413, 0.000603841
128.414, -0.000773618
128.415, 0.00329639
128.416, -0.00327399
128.417, 2.29166e-05
128.418, 0.000101118
128.419, -0.000258639
128.42, 0.00383469
128.421, -0.00432501
128.422, -3.64017e-05
128.423, 0.000857409
128.424, -0.000634998
128.425, 0.003736
128.426, -0.00403408
128.427, 0.00145808
128.428, -0.00179773
128.429, 0.00300428
128.43, -0.00376279
128.431, 0.00195453
128.432, -0.00244017
128.433, 0.00286192
128.434, -0.00341631
128.435, 0.00227866
128.436, -0.00289341
128.437, 0.00273208
128.438, -0.00332418
128.439, 0.00254717
128.44, -0.00312632
128.441, 0.00239377
128.442, -0.00308167
128.443, -0.00120818
128.444, -0.00135137
128.445, 0.00447139
128.446, -0.00529182
128.447, -0.0013246
128.448, 0.00434066
128.449, -0.0052358
128.45, -0.001129
128.451, 0.00463455
128.452, -0.0051529
128.453, -0.0011006
128.454, -0.00107652
128.455, -0.00022197
128.456, -0.00150471
128.457, 0.00409189
128.458, -0.00422415
128.459, -0.00108387
128.46, -0.000202083
128.461, -0.00164867
128.462, -0.000237416
128.463, -0.000274431
128.464, -0.00113648
128.465, -3.79102e-05
128.466, -0.000855611
128.467, 0.000530052
128.468, -0.000959647
128.469, 0.000569966
128.47, 0.00103455
128.471, -0.00047554
128.472, 0.00112063
128.473, -0.000456454
128.474, 0.00095476
128.475, 0.00132346
128.476, 0.000307917
128.477, 0.00146877
128.478, 1.85666e-05
128.479, -0.00170745
128.48, -0.000908105
128.481, -0.000519577
128.482, 0.000391722
128.483, -0.00039624
128.484, -0.00013365
128.485, -0.000446466
128.486, 0.000192306
128.487, -0.000723182
128.488, -0.000738125
128.489, -0.000185181
128.49, -0.00138115
128.491, -0.000880975
128.492, -0.000165063
128.493, -0.000904686
128.494, -0.000941392
128.495, 0.000572185
128.496, 0.0010521
128.497, 0.00173714
128.498, -0.000594862
128.499, -0.000702314
128.5, -0.0036286
128.501, -0.00202273
128.502, 0.000120078
128.503, -0.0036892
128.504, -0.000595566
128.505, -0.00221451
128.506, -0.00156554
128.507, -0.000518374
128.508, -0.000453313
128.509, -0.000476435
128.51, 0.0032079
128.511, -0.00277151
128.512, 0.000688814
128.513, 0.000239028
128.514, 0.00312916
128.515, -0.00270784
128.516, 0.00119303
128.517, -0.00158579
128.518, -0.000903805
128.519, 0.00269071
128.52, -0.00345651
128.521, -0.000237052
128.522, -0.000361872
128.523, -0.00170041
128.524, 0.00261037
128.525, -0.00342307
128.526, 0.00183104
128.527, -0.00255272
128.528, -0.000870172
128.529, 0.00353564
128.53, -0.00364819
128.531, -0.000113854
128.532, -4.41056e-05
128.533, -0.0015312
128.534, 0.00348715
128.535, -0.00315051
128.536, -7.70397e-05
128.537, -0.000358823
128.538, -0.000882177
128.539, -0.000176241
128.54, 0.00446004
128.541, -0.00419277
128.542, 0.00193348
128.543, -0.00167606
128.544, -0.000632397
128.545, 0.00430515
128.546, -0.00382586
128.547, -4.05159e-05
128.548, -0.000313095
128.549, 0.00423715
128.55, -0.00391839
128.551, -0.000128412
128.552, -0.000252698
128.553, 0.004091
128.554, -0.00387703
128.555, -0.000101549
128.556, -0.000154371
128.557, 0.00389062
128.558, -0.00390654
128.559, -8.2805e-05
128.56, 0.000776793
128.561, -0.0010875
128.562, 0.000295266
128.563, 0.000398311
128.564, -0.000658526
128.565, 0.00128205
128.566, -0.000739583
128.567, 0.000671179
128.568, 0.000600059
128.569, -0.00042448
128.57, 0.00111707
128.571, -0.000772958
128.572, 0.000566533
128.573, 0.000443123
128.574, -0.00138544
128.575, 0.000760197
128.576, 9.87266e-05
128.577, -1.83189e-05
128.578, 0.0010229
128.579, -0.000111426
128.58, 0.00065782
128.581, -0.00107081
128.582, 0.000784314
128.583, 0.00105086
128.584, -0.000118912
128.585, 0.000941759
128.586, -0.000228789
128.587, 0.00107354
128.588, 0.00148123
128.589, 0.00073605
128.59, 0.000594681
128.591, 0.000949437
128.592, 0.000739252
128.593, -0.000450548
128.594, 0.000717887
128.595, 0.00111476
128.596, 0.00108941
128.597, -8.59656e-06
128.598, 0.000993571
128.599, 0.0013931
128.6, 0.0016642
128.601, 0.000251036
128.602, 0.00105991
128.603, 0.00364647
128.604, 0.00334358
128.605, 0.0021772
128.606, 0.000770884
128.607, 0.000139452
128.608, -0.000162105
128.609, 0.000185144
128.61, 0.000346579
128.611, 0.000833682
128.612, 0.000920508
128.613, 0.00127307
128.614, 0.00131247
128.615, 0.00164883
128.616, 0.00134538
128.617, 0.00203725
128.618, -0.00108802
128.619, -0.000791311
128.62, 0.00145026
128.621, -0.000983519
128.622, -0.000447867
128.623, 0.001528
128.624, -0.000864643
128.625, -0.000586762
128.626, 0.00119511
128.627, -0.000577265
128.628, -0.000771818
128.629, -4.47014e-05
128.63, -0.000649819
128.631, -0.00133374
128.632, 0.000718317
128.633, -0.000838098
128.634, 1.31192e-05
128.635, 0.00140692
128.636, -0.0013164
128.637, 0.000317712
128.638, 2.18071e-05
128.639, 0.000515859
128.64, -0.000216467
128.641, 0.00010109
128.642, -0.000393123
128.643, 8.05424e-05
128.644, -0.00037516
128.645, 2.07064e-05
128.646, -0.000341691
128.647, 7.27264e-05
128.648, -0.000333704
128.649, 0.000143506
128.65, -0.000366836
128.651, 7.11333e-05
128.652, -0.000364873
128.653, 1.13248e-05
128.654, -0.000283174
128.655, 0.000101313
128.656, -0.000203375
128.657, 0.00019541
128.658, -0.000160774
128.659, 0.000197935
128.66, -0.000860112
128.661, -5.81253e-05
128.662, -0.000582159
128.663, 0.000430072
128.664, -0.00032679
128.665, -5.80781e-05
128.666, 0.00107879
128.667, 0.00118653
128.668, 0.000130947
128.669, -0.000891159
128.67, 0.000542986
128.671, 0.000201275
128.672, -0.000691336
128.673, 0.000268288
128.674, -0.000117305
128.675, 0.000590616
128.676, 0.000999224
128.677, 0.000827218
128.678, -0.000459398
128.679, -7.32171e-05
128.68, 0.00059001
128.681, 0.000595894
128.682, 0.000307906
128.683, -5.121e-05
128.684, 0.000261823
128.685, -0.00114129
128.686, 0.000407762
128.687, 0.00133603
128.688, 0.00100052
128.689, -0.00033353
128.69, 0.000172114
128.691, 0.00112359
128.692, -0.000214621
128.693, 0.000131638
128.694, 0.00128949
128.695, -0.000707004
128.696, -3.75634e-05
128.697, 0.000506686
128.698, 0.00100718
128.699, 9.13128e-05
128.7, -0.000703886
128.701, -0.000178983
128.702, 0.00064127
128.703, -1.59827e-05
128.704, -0.000131825
128.705, -0.000186823
128.706, 0.000634855
128.707, -0.000197848
128.708, -5.35595e-05
128.709, -0.000377703
128.71, 0.00213496
128.711, 0.00125191
128.712, -0.000512715
128.713, -0.00137356
128.714, -0.00131116
128.715, -0.000860439
128.716, -0.000408645
128.717, -9.73468e-05
128.718, 7.16131e-05
128.719, 0.000173431
128.72, 0.000221126
128.721, 0.000240075
128.722, 0.00107943
128.723, -0.000536628
128.724, -0.00107566
128.725, -0.00071498
