sim_time; tb3_1?world_angular_velocity/y
129.853; -3.25742e-05
129.854; -3.40391e-05
129.855; -3.68653e-05
129.856; -3.97045e-05
129.857; -4.15629e-05
129.858; -4.19214e-05
129.859; -4.07261e-05
129.86; -3.82833e-05
129.861; -3.51038e-05
129.862; -3.17413e-05
129.863; -2.86615e-05
129.864; -2.61613e-05
129.865; -2.43435e-05
129.866; -2.31387e-05
129.867; -2.23593e-05
129.868; -2.17651e-05
129.869; -2.11253e-05
129.87; -2.02641e-05
129.871; -1.90836e-05
129.872; -1.75661e-05
129.873; -1.57586e-05
129.874; -1.37477e-05
129.875; -1.16328e-05
129.876; -9.50272e-06
129.877; -7.41983e-06
129.878; -5.41426e-06
129.879; -3.48556e-06
129.88; -1.61057e-06
129.881; 2.45988e-07
129.882; 2.12094e-06
129.883; 4.04438e-06
129.884; 6.03479e-06
129.885; 8.0978e-06
129.886; 1.0228e-05
129.887; 1.24126e-05
129.888; 1.46358e-05
129.889; 1.6883e-05
129.89; 1.91432e-05
129.891; 2.14109e-05
129.892; 2.36859e-05
129.893; 2.59721e-05
129.894; 2.82759e-05
129.895; 3.06045e-05
129.896; 3.29639e-05
129.897; 3.53587e-05
129.898; 3.7791e-05
129.899; 4.02607e-05
129.9; 4.27663e-05
129.901; 4.53055e-05
129.902; 4.78756e-05
129.903; 5.04746e-05
129.904; 5.31012e-05
129.905; 5.57549e-05
129.906; 5.8436e-05
129.907; 6.11452e-05
129.908; 6.38836e-05
129.909; 6.61387e-05
129.91; 6.67755e-05
129.911; 6.66673e-05
129.912; 6.7527e-05
129.913; 0.00120097
129.914; 0.00221443
129.915; 0.00223049
129.916; 0.000694767
129.917; -0.0017536
129.918; -0.00371214
129.919; -0.00460904
129.92; -0.00432685
129.921; -0.00308071
129.922; -0.00127954
129.923; 0.000644011
129.924; 0.00212783
129.925; 0.00288626
129.926; 0.00299462
129.927; 0.00262497
129.928; 0.00198892
129.929; 0.00128219
129.93; 0.000649379
129.931; 0.000134204
129.932; -0.000235286
129.933; -0.000428426
129.934; -0.000458117
129.935; -0.000360428
129.936; -0.000184775
129.937; 1.67774e-05
129.938; 0.000191582
129.939; 0.000302232
129.94; 0.000339867
129.941; 0.000319277
129.942; 0.000260949
129.943; 0.00018615
129.944; 0.000112655
129.945; 5.32443e-05
129.946; 1.30535e-05
129.947; -7.75676e-06
129.948; -1.20433e-05
129.949; -4.30052e-06
129.95; 1.05357e-05
129.951; 2.82921e-05
129.952; 4.51708e-05
129.953; 5.8741e-05
129.954; 6.80498e-05
129.955; 7.34766e-05
129.956; 7.55917e-05
129.957; 7.51534e-05
129.958; 7.32056e-05
129.959; 7.08207e-05
129.96; 6.86792e-05
129.961; 6.7195e-05
129.962; 6.60121e-05
129.963; 6.54147e-05
129.964; 6.55918e-05
129.965; 6.65631e-05
129.966; 6.82378e-05
129.967; 7.04542e-05
129.968; 7.28833e-05
129.969; 7.53894e-05
129.97; 7.75679e-05
129.971; 7.83243e-05
129.972; 7.76107e-05
129.973; 7.64401e-05
129.974; 7.54702e-05
129.975; 7.50121e-05
129.976; 7.48075e-05
129.977; 7.48289e-05
129.978; 7.42583e-05
129.979; 7.30952e-05
129.98; 7.11246e-05
129.981; 6.82245e-05
129.982; 6.4415e-05
129.983; 5.92992e-05
129.984; 5.33606e-05
129.985; 4.71254e-05
129.986; 4.09558e-05
129.987; 3.50839e-05
129.988; 2.97203e-05
129.989; 2.42499e-05
129.99; 1.89592e-05
129.991; 1.38438e-05
129.992; 9.12247e-06
129.993; 4.92169e-06
129.994; 1.08936e-06
129.995; -2.65978e-06
129.996; -6.9039e-06
129.997; -1.15401e-05
129.998; -1.65396e-05
129.999; -2.18047e-05
130; -2.72308e-05
130.001; -3.27968e-05
130.002; -3.84882e-05
130.003; -4.44857e-05
130.004; -5.10115e-05
130.005; -5.77845e-05
130.006; -6.46228e-05
130.007; -7.13904e-05
130.008; -7.79399e-05
130.009; -8.42155e-05
130.01; -9.02403e-05
130.011; -9.59925e-05
130.012; -0.000101965
130.013; 0.00135096
130.014; 0.00227734
130.015; 0.00196567
130.016; 0.000620466
130.017; -0.00149097
130.018; -0.00370273
130.019; -0.00525299
130.02; -0.00579286
130.021; -0.00539687
130.022; -0.00432435
130.023; -0.00289917
130.024; -0.00144038
130.025; -0.00020851
130.026; 0.000629812
130.027; 0.0010137
130.028; 0.000978774
130.029; 0.000631035
130.03; 0.000113094
130.031; -0.000430264
130.032; -0.000880265
130.033; -0.00118711
130.034; -0.00138653
130.035; -0.00143072
130.036; -0.00137913
130.037; -0.00119637
130.038; -0.000977546
130.039; -0.000761914
130.04; -0.000558989
130.041; -0.000374345
130.042; -0.000215763
130.043; -8.10529e-05
130.044; 4.51455e-05
130.045; 0.00018051
130.046; 0.000316164
130.047; 0.000422043
130.048; 0.000487116
130.049; 0.000516925
130.05; 0.000524222
130.051; 0.000523013
130.052; 0.000526138
130.053; 0.000541828
130.054; 0.000573098
130.055; 0.000618045
130.056; 0.000671064
130.057; 0.00072475
130.058; 0.000857833
130.059; 0.000774818
130.06; 0.00025524
130.061; -0.000339476
130.062; -0.00080218
130.063; -0.00125474
130.064; -0.00147653
130.065; -0.00171807
130.066; -0.00154337
130.067; -0.00121736
130.068; -0.00115972
130.069; -0.00110188
130.07; -0.00102069
130.071; -0.000962981
130.072; -0.000995798
130.073; -0.000941675
130.074; -0.000535711
130.075; -0.000125759
130.076; 4.66788e-05
130.077; 9.30354e-05
130.078; -0.00013479
130.079; -0.000273756
130.08; -0.000494411
130.081; -0.000474651
130.082; -0.000469139
130.083; -0.000246677
130.084; -0.000110025
130.085; 0.000185761
130.086; 0.000323132
130.087; 0.000589034
130.088; 0.000677661
130.089; 0.000880374
130.09; 0.00093584
130.091; 0.0011261
130.092; 0.00143589
130.093; 0.00123421
130.094; 0.000740718
130.095; 0.000494302
130.096; 0.000518331
130.097; 0.000383256
130.098; 0.000155161
130.099; 0.000630308
130.1; 0.000451281
130.101; 0.000146585
130.102; 0.000468756
130.103; 0.000168709
130.104; 0.000193489
130.105; 0.000266834
130.106; 3.42671e-05
130.107; 0.000164285
130.108; 0.00119342
130.109; 0.00124819
130.11; 0.00133778
130.111; 0.00080791
130.112; 0.000512591
130.113; 0.000644613
130.114; -0.000219666
130.115; -0.0024905
130.116; -0.00554881
130.117; -0.00830125
130.118; -0.0100349
130.119; -0.0101213
130.12; -0.00853588
130.121; -0.00590104
130.122; -0.00299743
130.123; -0.000205665
130.124; 0.00162371
130.125; 0.00234021
130.126; 0.00207776
130.127; 0.00164545
130.128; 0.00212247
130.129; 0.00222632
130.13; 0.00228348
130.131; 0.0036974
130.132; 0.0042554
130.133; 0.00390464
130.134; 0.00404093
130.135; 0.00359476
130.136; 0.00359124
130.137; 0.00302776
130.138; 0.00272099
130.139; 0.00271725
130.14; 0.00192497
130.141; 0.00119309
130.142; 0.000719442
130.143; 0.000571378
130.144; 0.000673948
130.145; 0.000887406
130.146; 0.00107243
130.147; 0.00112834
130.148; 0.00100834
130.149; 0.000718621
130.15; 0.000304228
130.151; -0.000167509
130.152; -0.000624577
130.153; -0.00100519
130.154; -0.00126735
130.155; -0.00139316
130.156; -0.00138812
130.157; -0.00127519
130.158; -0.00108861
130.159; -0.000866007
130.16; -0.000642046
130.161; -0.000444392
130.162; -0.000290632
130.163; -0.000188324
130.164; -0.000136808
130.165; -0.000128798
130.166; -0.000152996
130.167; -0.000197107
130.168; -0.000249447
130.169; -0.000300475
130.17; -0.000343591
130.171; -0.000375177
130.172; -0.000394245
130.173; -0.000402059
130.174; -0.000401409
130.175; -0.000395179
130.176; -0.000386001
130.177; -0.000376017
130.178; -0.000366767
130.179; -0.000359118
130.18; -0.000353333
130.181; -0.000349229
130.182; -0.000346316
130.183; -0.000344042
130.184; -0.000341942
130.185; -0.000339682
130.186; -0.000337085
130.187; -0.000334078
130.188; -0.000330711
130.189; -0.000327178
130.19; -0.000323609
130.191; -0.000320261
130.192; -0.000317214
130.193; -0.000314476
130.194; -0.000312027
130.195; -0.000309795
130.196; -0.000307675
130.197; -0.000305569
130.198; -0.000303342
130.199; -0.000300936
130.2; -0.000298341
130.201; -0.000295578
130.202; -0.000292679
130.203; -0.000289656
130.204; -0.000286518
130.205; -0.000283296
130.206; -0.000280057
130.207; -0.000276858
130.208; -0.00027374
130.209; -0.000270715
130.21; -0.000267729
130.211; -0.000264761
130.212; -0.000261824
130.213; -0.00129339
130.214; -0.00275088
130.215; -0.00336415
130.216; -0.00243971
130.217; -0.000552204
130.218; 0.00136764
130.219; 0.00265386
130.22; 0.00293031
130.221; 0.00236844
130.222; 0.00135474
130.223; 0.000272191
130.224; -0.000603559
130.225; -0.00113579
130.226; -0.00131102
130.227; -0.00120095
130.228; -0.000918417
130.229; -0.000578761
130.23; -0.00027322
130.231; -5.63854e-05
130.232; 5.40867e-05
130.233; 6.947e-05
130.234; 1.81476e-05
130.235; -6.61903e-05
130.236; -0.000153685
130.237; -0.000223641
130.238; -0.000266042
130.239; -0.000280346
130.24; -0.00027243
130.241; -0.000251156
130.242; -0.000225359
130.243; -0.000201885
130.244; -0.000184739
130.245; -0.000175169
130.246; -0.000172363
130.247; -0.000174416
130.248; -0.000179815
130.249; -0.000189562
130.25; -0.000203617
130.251; -0.00022001
130.252; -0.000236215
130.253; -0.00025069
130.254; -0.000262604
130.255; -0.000267706
130.256; -0.000264141
130.257; -0.000253549
130.258; -0.000239706
130.259; -0.000226591
130.26; -0.000216972
130.261; -0.00021188
130.262; -0.000210827
130.263; -0.000212395
130.264; -0.000214895
130.265; -0.000216892
130.266; -0.000217459
130.267; -0.000216252
130.268; -0.000213427
130.269; -0.000209475
130.27; -0.000205017
130.271; -0.000200627
130.272; -0.000196719
130.273; -0.000193483
130.274; -0.000190907
130.275; -0.000188841
130.276; -0.00018706
130.277; -0.000185338
130.278; -0.000183498
130.279; -0.000181443
130.28; -0.000179156
130.281; -0.000176682
130.282; -0.0001741
130.283; -0.000171496
130.284; -0.00016894
130.285; -0.000166473
130.286; -0.000164106
130.287; -0.000161826
130.288; -0.000159603
130.289; -0.000157405
130.29; -0.000155203
130.291; -0.000152978
130.292; -0.000150725
130.293; -0.000148446
130.294; -0.000146151
130.295; -0.000143852
130.296; -0.000141561
130.297; -0.000139286
130.298; -0.00013703
130.299; -0.000134793
130.3; -0.00013257
130.301; -0.000130357
130.302; -0.00012815
130.303; -0.000125944
130.304; -0.000123738
130.305; -0.00012153
130.306; -0.000119323
130.307; -0.000117117
130.308; -0.000114912
130.309; -0.000112712
130.31; -0.000110515
130.311; -0.000108321
130.312; -0.000106131
130.313; -0.00015702
130.314; -0.00036616
130.315; -0.000716796
130.316; -0.000779673
130.317; -0.000573068
130.318; -0.00027869
130.319; -3.50034e-05
130.32; 0.000119016
130.321; 0.000203732
130.322; 0.000247306
130.323; 0.000262758
130.324; 0.000251086
130.325; 0.000212624
130.326; 0.000153616
130.327; 8.58612e-05
130.328; 2.21462e-05
130.329; -2.81977e-05
130.33; -6.10952e-05
130.331; -7.73645e-05
130.332; -8.09173e-05
130.333; -7.67831e-05
130.334; -6.95959e-05
130.335; -6.27204e-05
130.336; -5.79732e-05
130.337; -5.57384e-05
130.338; -5.53826e-05
130.339; -5.57709e-05
130.34; -5.57414e-05
130.341; -5.44459e-05
130.342; -5.1516e-05
130.343; -4.70618e-05
130.344; -4.15486e-05
130.345; -3.56133e-05
130.346; -2.98805e-05
130.347; -2.48247e-05
130.348; -2.06944e-05
130.349; -1.748e-05
130.35; -1.50515e-05
130.351; -1.31742e-05
130.352; -1.15786e-05
130.353; -1.00233e-05
130.354; -8.33787e-06
130.355; -6.43724e-06
130.356; -4.31209e-06
130.357; -2.00475e-06
130.358; 4.19164e-07
130.359; 2.89533e-06
130.36; 5.37664e-06
130.361; 7.85977e-06
130.362; 1.03201e-05
130.363; 1.27634e-05
130.364; 1.52145e-05
130.365; 1.77013e-05
130.366; 2.02438e-05
130.367; 2.28487e-05
130.368; 2.55107e-05
130.369; 2.82165e-05
130.37; 3.09497e-05
130.371; 3.36947e-05
130.372; 3.64893e-05
130.373; 3.93179e-05
130.374; 4.21262e-05
130.375; 4.48917e-05
130.376; 4.76202e-05
130.377; 5.03304e-05
130.378; 5.30402e-05
130.379; 5.57607e-05
130.38; 5.84967e-05
130.381; 6.1249e-05
130.382; 6.40168e-05
130.383; 6.68409e-05
130.384; 6.97494e-05
130.385; 7.26946e-05
130.386; 7.56295e-05
130.387; 7.85301e-05
130.388; 8.13972e-05
130.389; 8.42448e-05
130.39; 8.70875e-05
130.391; 8.9935e-05
130.392; 9.27917e-05
130.393; 9.56587e-05
130.394; 9.85812e-05
130.395; 0.000101599
130.396; 0.000104656
130.397; 0.000107715
130.398; 0.000110753
130.399; 0.000113754
130.4; 0.000116718
130.401; 0.00011965
130.402; 0.000122561
130.403; 0.00012546
130.404; 0.000128353
130.405; 0.000131272
130.406; 0.000134297
130.407; 0.00013736
130.408; 0.000140417
130.409; 0.000143447
130.41; 0.000146446
130.411; 0.00014927
130.412; 0.000152007
130.413; 0.00117591
130.414; 0.000197735
130.415; -0.00150423
130.416; -0.00282208
130.417; -0.00317331
130.418; -0.00256621
130.419; -0.00137345
130.42; -3.87561e-05
130.421; 0.00110522
130.422; 0.00188642
130.423; 0.00226905
130.424; 0.00227277
130.425; 0.00196882
130.426; 0.00150595
130.427; 0.00103023
130.428; 0.000658731
130.429; 0.000403472
130.43; 0.000227877
130.431; 0.000123149
130.432; 8.61295e-05
130.433; 0.000103077
130.434; 0.000149024
130.435; 0.000196754
130.436; 0.000224893
130.437; 0.000223138
130.438; 0.000192205
130.439; 0.000141621
130.44; 8.44756e-05
130.441; 3.32794e-05
130.442; -2.95466e-06
130.443; -2.02376e-05
130.444; -1.87552e-05
130.445; -2.59275e-06
130.446; 2.31395e-05
130.447; 4.51434e-05
130.448; 5.90885e-05
130.449; 6.85207e-05
130.45; 7.52108e-05
130.451; 7.52356e-05
130.452; 6.9175e-05
130.453; 6.0052e-05
130.454; 5.10536e-05
130.455; 4.43566e-05
130.456; 4.05788e-05
130.457; 3.99497e-05
130.458; 4.13652e-05
130.459; 4.39122e-05
130.46; 4.67846e-05
130.461; 4.94194e-05
130.462; 5.15044e-05
130.463; 5.28956e-05
130.464; 5.34361e-05
130.465; 5.29505e-05
130.466; 5.18077e-05
130.467; 5.02221e-05
130.468; 4.83357e-05
130.469; 4.63367e-05
130.47; 4.43248e-05
130.471; 4.22011e-05
130.472; 4.00223e-05
130.473; 3.79897e-05
130.474; 3.57805e-05
130.475; 3.34103e-05
130.476; 3.12682e-05
130.477; 2.94355e-05
130.478; 2.77335e-05
130.479; 2.61402e-05
130.48; 2.47527e-05
130.481; 2.36173e-05
130.482; 2.27094e-05
130.483; 2.19573e-05
130.484; 2.14564e-05
130.485; 2.16971e-05
130.486; 2.26923e-05
130.487; 2.43466e-05
130.488; 2.67697e-05
130.489; 3.00102e-05
130.49; 3.60306e-05
130.491; -3.13251e-05
130.492; -0.000108773
130.493; -0.000246193
130.494; -0.000339867
130.495; -0.000465944
130.496; -0.000537154
130.497; -0.000627619
130.498; -0.000673471
130.499; -0.000729679
130.5; -0.000760305
130.501; -0.000795639
130.502; -0.000819578
130.503; -0.000835149
130.504; -0.000837088
130.505; -0.000828801
130.506; -0.000823951
130.507; -0.000814539
130.508; -0.000782915
130.509; -0.000683997
130.51; -0.000567798
130.511; -0.000450913
130.512; -0.000366885
130.513; -0.000680844
130.514; 0.000141952
130.515; 0.000633843
130.516; 0.000763558
130.517; 0.000652033
130.518; 0.000447848
130.519; 0.000254507
130.52; 0.000132771
130.521; 9.28375e-05
130.522; 0.000117824
130.523; 0.000181841
130.524; 0.000262763
130.525; 0.00034686
130.526; 0.000427371
130.527; 0.000464892
130.528; -0.000194394
130.529; -0.000641055
130.53; -0.000710845
130.531; -0.000564048
130.532; -0.00067921
130.533; -0.000570586
130.534; -0.000740206
130.535; -0.000668586
130.536; -0.000690542
130.537; 0.000269093
130.538; -0.00059837
130.539; -0.000922296
130.54; -0.00038347
130.541; -0.000958606
130.542; -0.00109713
130.543; -0.000235247
130.544; -0.000809628
130.545; -0.000908568
130.546; 0.000473245
130.547; -0.000450091
130.548; -0.000689404
130.549; -0.000757746
130.55; 0.000592245
130.551; -0.000353324
130.552; -0.00058805
130.553; -0.00064618
130.554; 0.000524347
130.555; -0.000285107
130.556; -0.000469914
130.557; 0.000258734
130.558; -0.000329983
130.559; -0.000445155
130.56; 0.000219099
130.561; -0.000226327
130.562; -0.000299237
130.563; 3.14845e-06
130.564; -0.000153981
130.565; -8.37277e-05
130.566; 0.000230409
130.567; 0.000445955
130.568; 0.00067895
130.569; 0.000625024
130.57; 0.000709396
130.571; 0.000860646
130.572; 0.0010342
130.573; 0.000885111
130.574; 0.000862488
130.575; 0.000861965
130.576; 0.000892587
130.577; 0.000880812
130.578; 0.000871832
130.579; 0.000810075
130.58; 0.00074673
130.581; 0.000642385
130.582; 0.000542078
130.583; 0.000425472
130.584; 0.000324603
130.585; 0.000232609
130.586; 0.000155699
130.587; 9.55082e-05
130.588; 6.03443e-05
130.589; 4.91162e-05
130.59; 6.06948e-05
130.591; 9.04932e-05
130.592; 0.000134427
130.593; 0.00018759
130.594; 0.000249905
130.595; 0.000327761
130.596; 0.000444329
130.597; 0.000467415
130.598; 0.0004242
130.599; 0.00030728
130.6; 0.000208486
130.601; 0.00014885
130.602; 0.000141831
130.603; 0.000138794
130.604; 5.79959e-05
130.605; -0.000133137
130.606; -0.000310438
130.607; -0.000430569
130.608; -0.000490601
130.609; -0.00050328
130.61; -0.000486544
130.611; -0.000457398
130.612; -0.000429635
130.613; -0.00196591
130.614; -0.00140245
130.615; -0.000624856
130.616; 6.27101e-05
130.617; 0.000519737
130.618; 0.000711916
130.619; 0.000669266
130.62; 0.000176367
130.621; 0.00092394
130.622; 0.000746908
130.623; -0.000263899
130.624; -0.00135639
130.625; -0.000900929
130.626; -0.000953364
130.627; -0.0011586
130.628; -0.000835723
130.629; -0.000783004
130.63; -3.51543e-05
130.631; 1.75817e-05
130.632; -0.000268757
130.633; 0.000203683
130.634; 4.64887e-05
130.635; -0.000403587
130.636; 7.08562e-05
130.637; -6.51873e-05
130.638; -0.000477938
130.639; -6.30663e-06
130.64; -0.000126023
130.641; -0.000504665
130.642; -9.10177e-05
130.643; -0.000227474
130.644; -0.000568059
130.645; -0.000208168
130.646; -0.000324045
130.647; -0.000614351
130.648; -0.000335291
130.649; -0.000435191
130.65; -0.000659493
130.651; -0.000632113
130.652; -0.000720242
130.653; -0.000776271
130.654; -0.000735134
130.655; -0.000719752
130.656; -0.000686036
130.657; -0.000623369
130.658; -0.000535024
130.659; -0.000428118
130.66; -0.000309574
130.661; -0.000190962
130.662; -7.83567e-05
130.663; 2.13988e-05
130.664; 0.000103961
130.665; 0.000164261
130.666; 0.00020079
130.667; 0.000213986
130.668; 0.000205269
130.669; 0.000178649
130.67; 0.000138326
130.671; 8.92436e-05
130.672; 3.74679e-05
130.673; -1.16593e-05
130.674; -5.4176e-05
130.675; -8.7742e-05
130.676; -0.000110709
130.677; -0.000122097
130.678; -0.000123465
130.679; -0.000116783
130.68; -0.000104035
130.681; -8.71794e-05
130.682; -6.84823e-05
130.683; -5.02196e-05
130.684; -3.35988e-05
130.685; -1.98587e-05
130.686; -9.60249e-06
130.687; -2.66834e-06
130.688; 1.4355e-06
130.689; 3.36564e-06
130.69; 3.78408e-06
130.691; 3.30821e-06
130.692; 2.47188e-06
130.693; 1.69169e-06
130.694; 1.10504e-06
130.695; 8.65238e-07
130.696; 1.10374e-06
130.697; 1.78902e-06
130.698; 2.84467e-06
130.699; 4.12544e-06
130.7; 5.47807e-06
130.701; 6.78125e-06
130.702; 7.92086e-06
130.703; 8.71765e-06
130.704; 9.33384e-06
130.705; 9.84612e-06
130.706; 1.03101e-05
130.707; 1.07848e-05
130.708; 1.12893e-05
130.709; 1.18304e-05
130.71; 1.2365e-05
130.711; 1.25994e-05
130.712; 1.19059e-05
130.713; -0.000917353
130.714; -0.000565142
130.715; 7.79219e-05
130.716; 0.00052009
130.717; 0.000654801
130.718; 0.00056906
130.719; 0.000391923
130.72; 0.000213106
130.721; 6.91812e-05
130.722; -3.42971e-05
130.723; -0.00010293
130.724; -0.000142567
130.725; -0.000157338
130.726; -0.000151041
130.727; -0.000128472
130.728; -9.56091e-05
130.729; -5.91949e-05
130.73; -2.4883e-05
130.731; 3.14098e-06
130.732; 2.27449e-05
130.733; 3.35263e-05
130.734; 3.67356e-05
130.735; 3.46316e-05
130.736; 2.96736e-05
130.737; 2.39947e-05
130.738; 1.90908e-05
130.739; 1.5736e-05
130.74; 1.39419e-05
130.741; 1.35176e-05
130.742; 1.40449e-05
130.743; 1.50461e-05
130.744; 1.60826e-05
130.745; 1.67605e-05
130.746; 1.71482e-05
130.747; 1.7354e-05
130.748; 1.7498e-05
130.749; 1.75784e-05
130.75; 1.76922e-05
130.751; 1.79725e-05
130.752; 1.8448e-05
130.753; 1.89729e-05
130.754; 1.95002e-05
130.755; 2.0053e-05
130.756; 2.06065e-05
130.757; 2.1031e-05
130.758; 2.13969e-05
130.759; 2.17415e-05
130.76; 2.19646e-05
130.761; 2.2166e-05
130.762; 2.23575e-05
130.763; 2.25096e-05
130.764; 2.27e-05
130.765; 2.28565e-05
130.766; 2.30399e-05
130.767; 2.3227e-05
130.768; 2.34397e-05
130.769; 2.36685e-05
130.77; 2.39417e-05
130.771; 2.42873e-05
130.772; 2.47424e-05
130.773; 2.5332e-05
130.774; 2.61308e-05
130.775; 2.72499e-05
130.776; 2.89331e-05
130.777; 3.17422e-05
130.778; 3.8139e-05
130.779; 5.48259e-05
130.78; 7.68088e-05
130.781; 0.000100369
130.782; 0.000123975
130.783; 0.000147793
130.784; 0.000173086
130.785; 0.000187627
130.786; 0.000190372
130.787; 0.000185809
130.788; 0.000178746
130.789; 0.000172119
130.79; 0.000167081
130.791; 0.000163868
130.792; 0.000162419
130.793; 0.000162553
130.794; 0.000163925
130.795; 0.000166006
130.796; 0.000168189
130.797; 0.000169949
130.798; 0.00017098
130.799; 0.000171231
130.8; 0.00017087
130.801; 0.000170182
130.802; 0.000169466
130.803; 0.000168953
130.804; 0.000168771
130.805; 0.000168935
130.806; 0.000169379
130.807; 0.000169989
130.808; 0.000170642
130.809; 0.000171238
130.81; 0.000171719
130.811; 0.000172074
130.812; 0.000172324
130.813; 0.000148351
130.814; 0.000350769
130.815; 0.0004499
130.816; 0.000381382
130.817; 0.000228966
130.818; 8.96691e-05
130.819; 1.20674e-05
130.82; -3.08375e-06
130.821; 2.23e-05
130.822; 6.50929e-05
130.823; 0.000109801
130.824; 0.000148383
130.825; 0.000177065
130.826; 0.000194382
130.827; 0.000200614
130.828; 0.000197743
130.829; 0.000189105
130.83; 0.000178555
130.831; 0.000169465
130.832; 0.000163979
130.833; 0.000162748
130.834; 0.000165146
130.835; 0.000169769
130.836; 0.000175006
130.837; 0.000179496
130.838; 0.000182414
130.839; 0.000183526
130.84; 0.000183094
130.841; 0.000181675
130.842; 0.000179907
130.843; 0.000178336
130.844; 0.000177302
130.845; 0.000176918
130.846; 0.000177115
130.847; 0.000177752
130.848; 0.000178517
130.849; 0.000179163
130.85; 0.000179549
130.851; 0.000179638
130.852; 0.000179471
130.853; 0.000179135
130.854; 0.000178732
130.855; 0.000178345
130.856; 0.000178031
130.857; 0.000177808
130.858; 0.00017751
130.859; 0.000176448
130.86; 0.000175289
130.861; 0.000174089
130.862; 0.000172846
130.863; 0.000171656
130.864; 0.000170635
130.865; 0.000169838
130.866; 0.000169272
130.867; 0.000168863
130.868; 0.000168424
130.869; 0.000167841
130.87; 0.000167074
130.871; 0.000166146
130.872; 0.000164548
130.873; 0.000161738
130.874; 0.000159106
130.875; 0.000156879
130.876; 0.000154849
130.877; 0.000152414
130.878; 0.000150212
130.879; 0.000147928
130.88; 0.000145647
130.881; 0.000143555
130.882; 0.000141553
130.883; 0.000139532
130.884; 0.000137217
130.885; 0.000134441
130.886; 0.000131687
130.887; 0.000129079
130.888; 0.000126607
130.889; 0.000124059
130.89; 0.000121216
130.891; 0.000118467
130.892; 0.000115924
130.893; 0.000113524
130.894; 0.000111188
130.895; 0.000108717
130.896; 0.000105888
130.897; 0.000103052
130.898; 0.000100308
130.899; 9.76427e-05
130.9; 9.5027e-05
130.901; 9.24379e-05
130.902; 8.95984e-05
130.903; 8.65626e-05
130.904; 8.35718e-05
130.905; 8.06913e-05
130.906; 7.79012e-05
130.907; 7.51634e-05
130.908; 7.32036e-05
130.909; 7.17602e-05
130.91; 7.05468e-05
130.911; 6.9782e-05
130.912; 6.96846e-05
130.913; 0.00178462
130.914; 0.00260948
130.915; 0.0015504
130.916; 3.30686e-05
130.917; -0.00110542
130.918; -0.00177138
130.919; -0.00196488
130.92; -0.00176644
130.921; -0.00131261
130.922; -0.000756463
130.923; -0.000175705
130.924; 0.000374547
130.925; 0.00076368
130.926; 0.000921643
130.927; 0.000866142
130.928; 0.000790308
130.929; 0.000485195
130.93; 0.00013923
130.931; 5.60922e-05
130.932; -0.000174946
130.933; -0.000361771
130.934; -0.000127626
130.935; -0.000188458
130.936; -0.000284246
130.937; -3.13631e-05
130.938; -6.96999e-06
130.939; -0.000124435
130.94; -0.000146051
130.941; -9.28405e-05
130.942; -9.94964e-05
130.943; -0.000170071
130.944; -0.000189028
130.945; -0.00024196
130.946; -0.000244175
130.947; -0.000272701
130.948; -0.000268222
130.949; -0.000285436
130.95; -0.000284833
130.951; -0.000296979
130.952; -0.000303593
130.953; -0.000309421
130.954; -0.000320008
130.955; -0.000333348
130.956; -0.000331755
130.957; -0.000300088
130.958; -0.000270183
130.959; -0.000250512
130.96; -0.000260439
130.961; -0.000127564
130.962; -6.51243e-05
130.963; -0.000115524
130.964; -0.000165988
130.965; -0.00021127
130.966; -0.000229516
130.967; -0.000218597
130.968; -0.000187199
130.969; -0.000145909
130.97; -0.000104886
130.971; -7.17215e-05
130.972; -5.0776e-05
130.973; -4.20565e-05
130.974; -4.32604e-05
130.975; -5.05782e-05
130.976; -5.99913e-05
130.977; -6.76318e-05
130.978; -0.000251434
130.979; -0.000198194
130.98; -1.78749e-05
130.981; -0.000280498
130.982; -0.00018936
130.983; 7.92715e-05
130.984; 0.000291303
130.985; -1.39419e-05
130.986; -3.6222e-05
130.987; 0.000107031
130.988; 7.43654e-05
130.989; 0.000210774
130.99; -0.000301528
130.991; -0.000312626
130.992; 9.08276e-05
130.993; -0.000299984
130.994; -0.00020861
130.995; 0.000434711
130.996; -0.000274751
130.997; -0.000250592
130.998; 0.000146815
130.999; -0.00028523
131; -0.000163087
131.001; 0.000639687
131.002; -0.000301791
131.003; -0.000316829
131.004; -0.000309749
131.005; -9.52176e-06
131.006; -0.00017116
131.007; -7.08742e-06
131.008; 0.000495903
131.009; -0.000232037
131.01; -0.000264235
131.011; 0.000291253
131.012; -0.000451665
131.013; 0.00240499
131.014; 0.00245052
131.015; 0.00127652
131.016; -0.000195076
131.017; -0.00149374
131.018; -0.00237079
131.019; -0.00274476
131.02; -0.00266238
131.021; -0.00224541
131.022; -0.00163734
131.023; -0.00097438
131.024; -0.000360601
131.025; 0.000138907
131.026; 0.000496159
131.027; 0.000711873
131.028; 0.000805129
131.029; 0.000801521
131.03; 0.000730046
131.031; 0.00061643
131.032; 0.00048273
131.033; 0.000345152
131.034; 0.00021565
131.035; 0.000101852
131.036; 7.7983e-06
131.037; -6.46561e-05
131.038; -0.000115788
131.039; -0.000147136
131.04; -0.000160945
131.041; -0.000160578
131.042; -0.000149375
131.043; -0.000130485
131.044; -0.000106735
131.045; -7.99344e-05
131.046; -5.18065e-05
131.047; -2.4786e-05
