sim_time; tb3_1?world_angular_velocity/x
130,343;-0,000166551
130,344;-0,00016292
130,345;-0,000158409
130,346;-0,000153727
130,347;-0,00014945
130,348;-0,000145941
130,349;-0,000143368
130,35;-0,000141637
130,351;-0,000140541
130,352;-0,00013984
130,353;-0,000139318
130,354;-0,000138816
130,355;-0,000138243
130,356;-0,000137576
130,357;-0,000136838
130,358;-0,000136075
130,359;-0,000135333
130,36;-0,000134644
130,361;-0,000134042
130,362;-0,000133487
130,363;-0,000132939
130,364;-0,000132361
130,365;-0,000131722
130,366;-0,000131002
130,367;-0,000130189
130,368;-0,000129283
130,369;-0,000128295
130,37;-0,000127243
130,371;-0,000126146
130,372;-0,000125065
130,373;-0,000123992
130,374;-0,000122887
130,375;-0,000121752
130,376;-0,0001206
130,377;-0,000119439
130,378;-0,00011827
130,379;-0,000117084
130,38;-0,000115872
130,381;-0,000114628
130,382;-0,000113351
130,383;-0,000112077
130,384;-0,000110824
130,385;-0,000109546
130,386;-0,00010821
130,387;-0,000106821
130,388;-0,000105402
130,389;-0,000103967
130,39;-0,000102517
130,391;-0,000101045
130,392;-9,95E-05
130,393;-9,80E-05
130,394;-9,64E-05
130,395;-9,49E-05
130,396;-9,33E-05
130,397;-9,17E-05
130,398;-9,00E-05
130,399;-8,83E-05
130,4;-8,65E-05
130,401;-8,47E-05
130,402;-8,29E-05
130,403;-8,10E-05
130,404;-7,91E-05
130,405;-7,72E-05
130,406;-7,53E-05
130,407;-7,34E-05
130,408;-7,14E-05
130,409;-6,94E-05
130,41;-6,73E-05
130,411;-6,47E-05
130,412;-6,15E-05
130,413;0,000407952
130,414;0,00117529
130,415;0,000773693
130,416;-0,000496059
130,417;-0,00181618
130,418;-0,00253911
130,419;-0,002423
130,42;-0,00160189
130,421;-0,000424236
130,422;0,000721985
130,423;0,00152196
130,424;0,00182707
130,425;0,00173466
130,426;0,00138466
130,427;0,000920248
130,428;0,000398802
130,429;-6,74E-05
130,43;-0,00038188
130,431;-0,000514411
130,432;-0,000487303
130,433;-0,000352238
130,434;-0,00016971
130,435;5,00E-06
130,436;0,000133184
130,437;0,000196221
130,438;0,000194924
130,439;0,000143615
130,44;6,46E-05
130,441;-1,84E-05
130,442;-8,58E-05
130,443;-0,000125078
130,444;-0,00013317
130,445;-0,000113906
130,446;-7,94E-05
130,447;-3,27E-05
130,448;1,98E-05
130,449;6,24E-05
130,45;8,36E-05
130,451;8,84E-05
130,452;8,21E-05
130,453;6,97E-05
130,454;5,57E-05
130,455;4,35E-05
130,456;3,52E-05
130,457;3,08E-05
130,458;3,00E-05
130,459;3,14E-05
130,46;3,36E-05
130,461;3,56E-05
130,462;3,65E-05
130,463;3,60E-05
130,464;3,40E-05
130,465;3,12E-05
130,466;2,77E-05
130,467;2,39E-05
130,468;2,01E-05
130,469;1,67E-05
130,47;1,39E-05
130,471;1,19E-05
130,472;1,07E-05
130,473;1,02E-05
130,474;1,03E-05
130,475;1,11E-05
130,476;1,22E-05
130,477;1,34E-05
130,478;1,47E-05
130,479;1,62E-05
130,48;1,78E-05
130,481;1,95E-05
130,482;2,13E-05
130,483;2,34E-05
130,484;2,56E-05
130,485;2,78E-05
130,486;3,01E-05
130,487;3,27E-05
130,488;3,54E-05
130,489;3,84E-05
130,49;4,09E-05
130,491;7,16E-05
130,492;8,18E-05
130,493;9,83E-05
130,494;7,44E-05
130,495;6,85E-05
130,496;4,19E-05
130,497;4,35E-05
130,498;3,74E-05
130,499;5,40E-05
130,5;6,71E-05
130,501;9,07E-05
130,502;0,000111854
130,503;0,000134206
130,504;0,000157967
130,505;0,000183918
130,506;0,000212835
130,507;0,000236673
130,508;0,000250684
130,509;0,000246355
130,51;0,000257993
130,511;0,000285244
130,512;0,000328738
130,513;0,001398
130,514;0,00152137
130,515;0,00126857
130,516;0,000726359
130,517;7,78E-05
130,518;-0,000494395
130,519;-0,000866464
130,52;-0,00100318
130,521;-0,000927544
130,522;-0,000698535
130,523;-0,000383818
130,524;-4,63E-05
130,525;0,000266841
130,526;0,000526807
130,527;0,000726479
130,528;0,000970372
130,529;0,000778893
130,53;0,000436558
130,531;0,000204923
130,532;0,000210844
130,533;0,000131589
130,534;0,000158755
130,535;1,77E-05
130,536;-5,18E-05
130,537;-0,000287556
130,538;0,000160971
130,539;-8,82E-06
130,54;-0,000377867
130,541;-0,000202734
130,542;-0,000389023
130,543;-0,000672457
130,544;-0,000268067
130,545;-0,000327398
130,546;-0,000605309
130,547;3,02E-05
130,548;-3,87E-05
130,549;-0,000185196
130,55;-0,00049157
130,551;0,000115656
130,552;2,49E-05
130,553;-0,000121117
130,554;-0,000390329
130,555;0,000149878
130,556;5,92E-05
130,557;-0,000179102
130,558;0,000168473
130,559;2,31E-05
130,56;-0,000208982
130,561;0,000127939
130,562;3,27E-05
130,563;-0,000144556
130,564;6,03E-05
130,565;-9,37E-06
130,566;-0,000106959
130,567;-2,22E-05
130,568;0,00010335
130,569;0,000334357
130,57;0,000297321
130,571;0,000213644
130,572;0,000159847
130,573;0,000280002
130,574;0,000203195
130,575;0,000104016
130,576;-7,76E-06
130,577;-5,55E-05
130,578;-0,000110594
130,579;-0,000138315
130,58;-0,000207036
130,581;-0,000279584
130,582;-0,000392189
130,583;-0,000509156
130,584;-0,000642755
130,585;-0,000773265
130,586;-0,000890628
130,587;-0,000985266
130,588;-0,0010561
130,589;-0,00110317
130,59;-0,00113008
130,591;-0,00114127
130,592;-0,00114158
130,593;-0,00113573
130,594;-0,00113282
130,595;-0,00114883
130,596;-0,00122884
130,597;-0,00125786
130,598;-0,00120475
130,599;-0,00101623
130,6;-0,000747803
130,601;-0,000463139
130,602;-0,000239919
130,603;-9,42E-05
130,604;-1,77E-05
130,605;-8,78E-06
130,606;-7,55E-05
130,607;-0,000176228
130,608;-0,000262409
130,609;-0,000301744
130,61;-0,000284376
130,611;-0,000216365
130,612;-0,000111423
130,613;-0,000852524
130,614;-0,00144642
130,615;-0,00122603
130,616;-0,000382173
130,617;0,000698509
130,618;0,00167392
130,619;0,00234963
130,62;0,0029256
130,621;0,00205923
130,622;0,00118877
130,623;0,000561724
130,624;0,000243207
130,625;-0,000936334
130,626;-0,00162661
130,627;-0,00171091
130,628;-0,00171793
130,629;-0,00124355
130,63;-0,00130177
130,631;-0,0010383
130,632;-0,000493277
130,633;-0,000630767
130,634;-0,000502092
130,635;-7,05E-05
130,636;-0,000366772
130,637;-0,000361916
130,638;-2,70E-05
130,639;-0,000358463
130,64;-0,000357872
130,641;-2,32E-05
130,642;-0,000272003
130,643;-0,00019558
130,644;0,000175345
130,645;2,75E-05
130,646;0,000139063
130,647;0,000475956
130,648;0,000378815
130,649;0,000467648
130,65;0,00070992
130,651;0,000822741
130,652;0,00100013
130,653;0,00116465
130,654;0,00122053
130,655;0,00121763
130,656;0,00113758
130,657;0,000975255
130,658;0,000738683
130,659;0,000446528
130,66;0,000124157
130,661;-0,000198841
130,662;-0,000495342
130,663;-0,000741893
130,664;-0,000923134
130,665;-0,00103094
130,666;-0,00106596
130,667;-0,00103566
130,668;-0,000952606
130,669;-0,000832561
130,67;-0,000692328
130,671;-0,000547677
130,672;-0,000412045
130,673;-0,000295659
130,674;-0,000205249
130,675;-0,000143814
130,676;-0,000111003
130,677;-0,000103887
130,678;-0,000117617
130,679;-0,000146208
130,68;-0,000183366
130,681;-0,000223263
130,682;-0,000261035
130,683;-0,000293103
130,684;-0,000317518
130,685;-0,000333374
130,686;-0,000340922
130,687;-0,00034134
130,688;-0,000336338
130,689;-0,000327844
130,69;-0,000317744
130,691;-0,00030764
130,692;-0,000298695
130,693;-0,000291575
130,694;-0,000286409
130,695;-0,000282993
130,696;-0,000280948
130,697;-0,000279782
130,698;-0,000278951
130,699;-0,000278022
130,7;-0,000276717
130,701;-0,000274908
130,702;-0,000272572
130,703;-0,000269698
130,704;-0,000266456
130,705;-0,000263034
130,706;-0,000259587
130,707;-0,000256204
130,708;-0,000252961
130,709;-0,000249903
130,71;-0,000247019
130,711;-0,000244342
130,712;-0,000242715
130,713;7,70E-05
130,714;0,000223598
130,715;5,47E-05
130,716;-0,00030258
130,717;-0,000674021
130,718;-0,000922386
130,719;-0,000978917
130,72;-0,000845744
130,721;-0,00058154
130,722;-0,000270576
130,723;6,56E-06
130,724;0,000194181
130,725;0,000270715
130,726;0,000245814
130,727;0,0001498
130,728;2,08E-05
130,729;-0,000106244
130,73;-0,00020687
130,731;-0,000269438
130,732;-0,000293772
130,733;-0,000287625
130,734;-0,000262596
130,735;-0,000230374
130,736;-0,000200153
130,737;-0,000177465
130,738;-0,000164216
130,739;-0,000159522
130,74;-0,000160787
130,741;-0,000165024
130,742;-0,000169648
130,743;-0,000172925
130,744;-0,000174076
130,745;-0,000173049
130,746;-0,000170378
130,747;-0,000166831
130,748;-0,000163138
130,749;-0,000159786
130,75;-0,000157015
130,751;-0,000154859
130,752;-0,000153212
130,753;-0,000151851
130,754;-0,000150564
130,755;-0,000149199
130,756;-0,000147676
130,757;-0,000145956
130,758;-0,000144082
130,759;-0,00014212
130,76;-0,000140112
130,761;-0,00013812
130,762;-0,000136179
130,763;-0,000134294
130,764;-0,000132476
130,765;-0,000130714
130,766;-0,000128999
130,767;-0,000127331
130,768;-0,000125703
130,769;-0,000124132
130,77;-0,000122628
130,771;-0,000121214
130,772;-0,000119942
130,773;-0,000118846
130,774;-0,000117986
130,775;-0,000117442
130,776;-0,000117368
130,777;-0,000118089
130,778;-0,000120691
130,779;-0,000128188
130,78;-0,000140662
130,781;-0,000156508
130,782;-0,000173544
130,783;-0,000190263
130,784;-0,00020722
130,785;-0,000221813
130,786;-0,000228827
130,787;-0,000225478
130,788;-0,000212969
130,789;-0,000195327
130,79;-0,000177302
130,791;-0,000162616
130,792;-0,000153118
130,793;-0,000148798
130,794;-0,000148339
130,795;-0,000149854
130,796;-0,000151537
130,797;-0,000152081
130,798;-0,000150853
130,799;-0,000147847
130,8;-0,000143509
130,801;-0,0001385
130,802;-0,000133476
130,803;-0,00012893
130,804;-0,000125112
130,805;-0,000122035
130,806;-0,000119532
130,807;-0,000117348
130,808;-0,00011522
130,809;-0,000112949
130,81;-0,000110426
130,811;-0,000107633
130,812;-0,000104621
130,813;-0,000404959
130,814;-0,000393538
130,815;-0,000305067
130,816;-0,000211521
130,817;-0,000116411
130,818;-1,83E-05
130,819;6,86E-05
130,82;0,000123871
130,821;0,000135445
130,822;0,000106508
130,823;5,24E-05
130,824;-7,10E-06
130,825;-5,58E-05
130,826;-8,46E-05
130,827;-9,23E-05
130,828;-8,34E-05
130,829;-6,51E-05
130,83;-4,48E-05
130,831;-2,82E-05
130,832;-1,81E-05
130,833;-1,50E-05
130,834;-1,74E-05
130,835;-2,29E-05
130,836;-2,86E-05
130,837;-3,26E-05
130,838;-3,36E-05
130,839;-3,16E-05
130,84;-2,71E-05
130,841;-2,11E-05
130,842;-1,47E-05
130,843;-8,77E-06
130,844;-3,75E-06
130,845;1,75E-07
130,846;3,21E-06
130,847;5,73E-06
130,848;8,12E-06
130,849;1,07E-05
130,85;1,35E-05
130,851;1,68E-05
130,852;2,04E-05
130,853;2,41E-05
130,854;2,79E-05
130,855;3,16E-05
130,856;3,51E-05
130,857;3,85E-05
130,858;4,18E-05
130,859;4,50E-05
130,86;4,83E-05
130,861;5,12E-05
130,862;5,32E-05
130,863;5,43E-05
130,864;5,46E-05
130,865;5,46E-05
130,866;5,44E-05
130,867;5,45E-05
130,868;5,50E-05
130,869;5,61E-05
130,87;5,77E-05
130,871;5,98E-05
130,872;6,21E-05
130,873;6,43E-05
130,874;6,61E-05
130,875;6,70E-05
130,876;6,67E-05
130,877;6,51E-05
130,878;6,23E-05
130,879;5,86E-05
130,88;5,42E-05
130,881;4,94E-05
130,882;4,45E-05
130,883;3,98E-05
130,884;3,52E-05
130,885;3,09E-05
130,886;2,69E-05
130,887;2,32E-05
130,888;1,98E-05
130,889;1,66E-05
130,89;1,35E-05
130,891;1,05E-05
130,892;7,54E-06
130,893;4,70E-06
130,894;1,95E-06
130,895;-7,67E-07
130,896;-3,50E-06
130,897;-6,16E-06
130,898;-8,77E-06
130,899;-1,14E-05
130,9;-1,40E-05
130,901;-1,66E-05
130,902;-1,94E-05
130,903;-2,23E-05
130,904;-2,53E-05
130,905;-2,84E-05
130,906;-3,15E-05
130,907;-3,48E-05
130,908;-3,80E-05
130,909;-4,12E-05
130,91;-4,46E-05
130,911;-4,76E-05
130,912;-5,03E-05
130,913;-0,00120658
130,914;-0,00166921
130,915;-0,0015775
130,916;-0,000651011
130,917;0,00058669
130,918;0,00150311
130,919;0,00182706
130,92;0,00159438
130,921;0,00100639
130,922;0,000300807
130,923;-0,000327046
130,924;-0,00077293
130,925;-0,00103639
130,926;-0,00112373
130,927;-0,00104005
130,928;-0,000661349
130,929;-0,000300252
130,93;3,76E-06
130,931;0,000465015
130,932;0,000663209
130,933;0,000653861
130,934;0,00089834
130,935;0,00083019
130,936;0,000590511
130,937;0,000668791
130,938;0,000611898
130,939;0,000393548
130,94;0,000242187
130,941;0,000177724
130,942;9,56E-05
130,943;-3,97E-05
130,944;-0,000137271
130,945;-0,000261891
130,946;-0,000338231
130,947;-0,000426749
130,948;-0,000478537
130,949;-0,000539702
130,95;-0,000579192
130,951;-0,000623448
130,952;-0,000659743
130,953;-0,000690122
130,954;-0,000718708
130,955;-0,000744265
130,956;-0,00074454
130,957;-0,00069223
130,958;-0,000609181
130,959;-0,000509151
130,96;-0,000426622
130,961;-0,000165495
130,962;7,25E-05
130,963;0,000201411
130,964;0,0002818
130,965;0,000316512
130,966;0,000329302
130,967;0,000333014
130,968;0,000332898
130,969;0,000334175
130,97;0,000341564
130,971;0,000359123
130,972;0,000388838
130,973;0,000432037
130,974;0,000488059
130,975;0,000554832
130,976;0,000628941
130,977;0,000706687
130,978;0,000426541
130,979;0,000219623
130,98;0,000237628
130,981;-0,000317811
130,982;-0,000761751
130,983;-0,000836157
130,984;-0,000603698
130,985;-0,000815364
130,986;-0,000969553
130,987;-0,000818007
130,988;-0,000681454
130,989;-0,000171596
130,99;-0,000528706
130,991;-0,000764165
130,992;-0,000346076
130,993;-0,000706832
130,994;-0,000850977
130,995;6,30E-05
130,996;-0,000453303
130,997;-0,000660009
130,998;-0,000224542
130,999;-0,000622502
131;-0,000757549
131,001;0,000523696
131,002;-0,000142151
131,003;-0,000403419
131,004;-0,00062484
131,005;-0,00054587
131,006;-0,000672261
131,007;-0,00060233
131,008;0,000360911
131,009;4,05E-05
131,01;-6,10E-05
131,011;0,000873809
131,012;0,000313519
131,013;0,00168026
131,014;0,00120825
131,015;0,000604351
131,016;0,000465463
131,017;0,000698873
131,018;0,00105862
131,019;0,00135508
131,02;0,00149936
131,021;0,00148403
131,022;0,00134266
131,023;0,00112054
131,024;0,000859682
131,025;0,000592589
131,026;0,000341959
131,027;0,000119129
131,028;-6,91E-05
131,029;-0,00022288
131,03;-0,000342698
131,031;-0,000431567
131,032;-0,000491551
131,033;-0,000526517
131,034;-0,000539657
131,035;-0,000534897
131,036;-0,000516681
131,037;-0,000489037
131,038;-0,000455715
131,039;-0,000420557
131,04;-0,000386699
131,041;-0,000356645
131,042;-0,000331916
131,043;-0,000313225
131,044;-0,000300636
131,045;-0,000293306
131,046;-0,00029032
131,047;-0,00029135
131,048;-0,000295368
131,049;-0,000301081
131,05;-0,000307045
131,051;-0,000312654
131,052;-0,000317438
131,053;-0,00032126
131,054;-0,000323575
131,055;-0,000324315
131,056;-0,00032355
131,057;-0,000321571
131,058;-0,000318297
131,059;-0,000314364
131,06;-0,000310059
131,061;-0,000305596
131,062;-0,000301281
131,063;-0,000297467
131,064;-0,000294172
131,065;-0,000291087
131,066;-0,000288385
131,067;-0,000285947
131,068;-0,000283503
131,069;-0,000281143
131,07;-0,000278925
131,071;-0,000269237
131,072;-0,000264385
131,073;-0,0002604
131,074;-0,000261111
131,075;-0,000254343
131,076;-0,000250596
131,077;-0,000230193
131,078;-0,000220923
131,079;-0,000185653
131,08;-0,000173668
131,081;-0,000130516
131,082;-0,000114179
131,083;-6,83E-05
131,084;-5,25E-05
131,085;-8,56E-06
131,086;9,44E-07
131,087;3,33E-05
131,088;-2,66E-06
131,089;-5,06E-05
131,09;-0,000158292
131,091;-0,000234988
131,092;-0,000311357
131,093;-0,000327854
131,094;-0,000340474
131,095;-0,000307747
131,096;-0,0002867
131,097;-0,000243674
131,098;-0,000224222
131,099;-0,000198435
131,1;-0,000195341
131,101;-0,000190611
131,102;-0,000199154
131,103;-0,000204492
131,104;-0,000213118
131,105;-0,000218256
131,106;-0,000223097
131,107;-0,000223586
131,108;-0,000218157
131,109;-0,000206794
131,11;-0,000190107
131,111;-0,000169322
131,112;-9,25E-05
131,113;0,00228989
131,114;0,00183384
131,115;-0,000326848
131,116;-0,00191436
131,117;-0,00235835
131,118;-0,00210018
131,119;-0,00148053
131,12;-0,000744263
131,121;-0,000124173
131,122;0,000271051
131,123;0,000476441
131,124;0,000573515
131,125;0,000563255
131,126;0,00046244
131,127;0,000307918
131,128;0,000140592
131,129;-6,21E-06
131,13;-0,000112998
131,131;-0,000174821
131,132;-0,000197294
131,133;-0,000192807
131,134;-0,000164961
131,135;-9,84E-05
131,136;-5,95E-05
131,137;-7,12E-05
131,138;-0,000102003
131,139;-0,000118724
131,14;-0,000127984
131,141;-0,000136319
131,142;-0,000143574
131,143;-0,000157238
131,144;-0,000175767
131,145;-0,000197834
131,146;-0,000219714
131,147;-0,000241296
131,148;-0,000262214
131,149;-0,000283268
131,15;-0,000306169
131,151;-0,000333874
131,152;-0,000248377
131,153;-0,000249105
131,154;-0,000119382
131,155;-0,000273712
131,156;-0,000508013
131,157;-0,000401249
131,158;-0,00050958
131,159;-0,000669934
131,16;-0,000777549
131,161;-0,000789402
131,162;-0,000631972
131,163;-0,0005218
131,164;-0,000437708
131,165;-0,000375419
131,166;-0,000329381
131,167;-0,00029219
131,168;-0,000257802
131,169;-0,000220299
131,17;-0,000177673
131,171;-0,000131102
131,172;-8,02E-05
131,173;-2,79E-05
131,174;2,18E-05
131,175;8,70E-05
131,176;0,00018063
131,177;0,000237947
131,178;0,000244485
131,179;0,000217036
131,18;0,000174177
131,181;0,000127978
131,182;8,49E-05
131,183;4,65E-05
131,184;1,38E-05
131,185;-1,28E-05
131,186;-3,30E-05
131,187;-4,73E-05
131,188;-5,69E-05
131,189;-6,23E-05
131,19;-6,37E-05
131,191;-6,19E-05
131,192;-5,73E-05
131,193;-5,07E-05
131,194;-4,32E-05
131,195;-3,52E-05
131,196;-2,71E-05
131,197;-1,96E-05
131,198;-1,33E-05
131,199;-8,26E-06
131,2;-4,70E-06
131,201;-2,03E-06
131,202;-6,71E-07
131,203;-1,43E-07
131,204;-1,53E-07
131,205;-3,99E-07
131,206;-4,82E-07
131,207;-7,60E-08
131,208;9,31E-07
131,209;2,79E-06
131,21;4,92E-06
131,211;7,17E-06
131,212;9,54E-06
131,213;-0,0012425
131,214;-0,000638989
131,215;0,000699928
131,216;0,00126376
131,217;0,00117652
131,218;0,000946067
131,219;0,000547347
131,22;7,44E-05
131,221;-0,000187276
131,222;-0,000257396
131,223;-0,000268107
131,224;-0,000273799
131,225;-0,000285403
131,226;-0,000294702
131,227;-0,000288993
131,228;-0,000261109
131,229;-0,00021056
131,23;-0,000142553
131,231;-6,70E-05
131,232;6,27E-06
131,233;6,72E-05
131,234;0,000110134
131,235;0,000132886
131,236;0,000136752
131,237;0,000125882
131,238;0,000105733
131,239;8,19E-05
131,24;5,91E-05
131,241;4,10E-05
131,242;2,87E-05
131,243;2,23E-05
131,244;2,09E-05
131,245;2,34E-05
131,246;2,82E-05
131,247;3,41E-05
131,248;3,97E-05
131,249;4,44E-05
131,25;4,80E-05
131,251;5,07E-05
131,252;5,27E-05
131,253;5,42E-05
131,254;5,56E-05
131,255;5,70E-05
131,256;5,84E-05
131,257;5,99E-05
131,258;6,15E-05
131,259;6,31E-05
131,26;6,46E-05
131,261;6,59E-05
131,262;6,71E-05
131,263;6,80E-05
131,264;6,88E-05
131,265;6,95E-05
131,266;7,01E-05
131,267;7,08E-05
131,268;7,16E-05
131,269;7,25E-05
131,27;7,34E-05
131,271;7,45E-05
131,272;7,55E-05
131,273;7,67E-05
131,274;7,78E-05
131,275;7,89E-05
131,276;7,99E-05
131,277;8,09E-05
131,278;8,20E-05
131,279;8,31E-05
131,28;8,42E-05
131,281;8,53E-05
131,282;8,66E-05
131,283;8,79E-05
131,284;8,92E-05
131,285;9,03E-05
131,286;9,15E-05
131,287;9,27E-05
131,288;9,39E-05
131,289;9,50E-05
131,29;9,61E-05
131,291;9,72E-05
131,292;9,84E-05
131,293;9,95E-05
131,294;0,000100751
131,295;9,80E-05
131,296;5,51E-05
131,297;-1,44E-05
131,298;-7,31E-05
131,299;-9,68E-05
131,3;-8,41E-05
131,301;-4,88E-05
131,302;-7,65E-06
131,303;2,71E-05
131,304;4,99E-05
131,305;6,15E-05
131,306;6,64E-05
131,307;7,00E-05
131,308;7,80E-05
131,309;9,38E-05
131,31;0,000116387
131,311;0,000142768
131,312;0,000170035
131,313;-0,00109031
131,314;0,000584096
131,315;0,00203011
131,316;0,00219786
131,317;0,00142945
131,318;0,000434219
131,319;-0,000288921
131,32;-0,00058954
131,321;-0,000567129
131,322;-0,000376779
131,323;-0,000166583
131,324;-1,20E-05
131,325;7,29E-05
131,326;0,000105995
131,327;0,000112283
131,328;0,000111107
131,329;0,000112505
131,33;0,000120289
131,331;0,000135033
131,332;0,00015422
131,333;0,000174257
131,334;0,000191565
131,335;0,000204186
131,336;0,000210683
131,337;0,000211213
131,338;0,000207169
131,339;0,000200368
131,34;0,000192727
131,341;0,000185853
131,342;0,000180373
131,343;0,000176897
131,344;0,00017529
131,345;0,000174817
131,346;0,000174662
131,347;0,000173961
131,348;0,000172227
131,349;0,000169696
131,35;0,000166547
131,351;0,000163024
131,352;0,000159403
131,353;0,000155786
131,354;0,000152106
131,355;0,00014877
131,356;0,000145801
131,357;0,000143072
131,358;0,000140464
131,359;0,000137867
131,36;0,000134929
131,361;0,000131685
131,362;0,000128381
131,363;0,000125102
131,364;0,000121877
131,365;0,000118719
131,366;0,000115628
131,367;0,000112551
131,368;0,000109117
131,369;0,000105934
131,37;0,000103508
131,371;0,000101589
131,372;0,000100296
131,373;9,97E-05
131,374;9,98E-05
131,375;0,000100426
131,376;0,000101147
131,377;0,000101847
131,378;0,000102302
131,379;0,000102493
131,38;0,000102484
131,381;0,000102072
131,382;0,0001012
131,383;9,99E-05
131,384;9,78E-05
131,385;0,000264226
131,386;0,000248264
131,387;0,000163421
131,388;0,000332958
131,389;0,00025385
131,39;0,000102012
131,391;0,000351017
131,392;0,000250366
131,393;4,81E-05
131,394;0,000283254
131,395;0,000160102
131,396;-4,52E-05
131,397;0,00030141
131,398;0,000178938
131,399;-6,95E-05
131,4;0,000192253
131,401;7,94E-05
131,402;-0,000124352
131,403;-2,24E-05
131,404;4,94E-05
131,405;-8,90E-06
131,406;-0,000103338
131,407;-0,000105673
131,408;-0,000186371
131,409;-0,00020374
131,41;-0,000261995
131,411;-0,000268313
131,412;-0,000310504
131,413;-0,00431845
131,414;-0,000692893
131,415;-0,00127533
131,416;-0,00134495
131,417;-0,000427965
131,418;-0,000675366
131,419;-0,000523246
131,42;-0,000606925
131,421;-0,000357434
131,422;0,000193355
131,423;0,000525068
131,424;0,00100924
131,425;0,0014619
131,426;0,00174816
131,427;0,00174181
131,428;0,00167401
131,429;0,00227442
131,43;0,00247621
131,431;0,00191778
131,432;0,00118323
131,433;0,000202531
131,434;-0,000981824
131,435;-0,00190904
131,436;-0,00253715
131,437;-0,00207873
131,438;-0,00103328
131,439;-6,53E-05
131,44;0,000424676
131,441;0,000395194
131,442;5,13E-05
131,443;-0,000337567
131,444;-0,000576353
131,445;-0,000597658
131,446;-0,000412055
131,447;-0,000132292
131,448;0,000120624
131,449;0,000280176
131,45;0,00033428
131,451;0,00030762
131,452;0,000237786
131,453;0,000157542
131,454;8,81E-05
131,455;3,92E-05
131,456;1,31E-05
131,457;7,00E-06
131,458;1,63E-05
131,459;3,51E-05
131,46;5,74E-05
131,461;7,76E-05
131,462;9,11E-05
131,463;9,57E-05
131,464;9,13E-05
131,465;8,02E-05
131,466;8,28E-05
131,467;0,000109077
131,468;0,000116629
131,469;9,87E-05
131,47;7,20E-05
131,471;5,38E-05
131,472;5,06E-05
131,473;5,95E-05
131,474;7,32E-05
131,475;8,54E-05
131,476;9,21E-05
131,477;9,26E-05
131,478;8,86E-05
131,479;9,44E-05
131,48;6,86E-05
131,481;4,08E-05
131,482;2,69E-05
131,483;2,88E-05
131,484;4,09E-05
131,485;5,73E-05
131,486;7,35E-05
131,487;8,74E-05
131,488;9,77E-05
131,489;0,000104022
131,49;0,000106363
131,491;0,000105445
131,492;0,000102281
131,493;9,82E-05
131,494;9,44E-05
131,495;9,16E-05
131,496;9,00E-05
131,497;8,96E-05
131,498;8,98E-05
131,499;9,03E-05
131,5;9,06E-05
131,501;9,05E-05
131,502;8,99E-05
131,503;8,92E-05
131,504;8,84E-05
131,505;8,77E-05
131,506;8,75E-05
131,507;8,77E-05
131,508;8,85E-05
131,509;9,02E-05
131,51;9,34E-05
131,511;0,000100468
131,512;0,000121165
131,513;-0,00331523
131,514;-0,00431436
131,515;-0,00390416
131,516;-0,00275136
131,517;-0,0014274
131,518;-0,000224291
131,519;0,000718972
131,52;0,00132162
131,521;0,00154437
131,522;0,00140947
131,523;0,00100861
131,524;0,000482406
131,525;-2,19E-05
131,526;-0,00039001
131,527;-0,000565781
131,528;-0,000551559
131,529;-0,000393717
131,53;-0,000161464
131,531;7,52E-05
131,532;0,000261901
131,533;0,00036834
131,534;0,000389534
131,535;0,000340728
131,536;0,000249288
131,537;0,000145853
131,538;5,67E-05
131,539;-1,23E-06
131,54;-2,21E-05
131,541;-1,05E-05
131,542;1,83E-05
131,543;9,65E-06
131,544;0,00101781
131,545;0,00193891
131,546;-0,00140776
131,547;-0,00143171
131,548;0,000177715
131,549;0,00163641
131,55;0,00200582
131,551;0,00130773
131,552;0,000122321
131,553;-0,000907897
131,554;-0,00139834
131,555;-0,00129894
131,556;-0,000797476
131,557;-0,00016392
131,558;0,000375287
131,559;0,000696661
131,56;0,000779429
131,561;0,000672774
131,562;0,000456019
131,563;0,000207853
131,564;-1,09E-05
131,565;-0,000163638
131,566;-0,000236894
131,567;-0,000236891
131,568;-0,00018406
131,569;-0,000107352
131,57;-4,13E-05
131,571;-2,49E-05
131,572;-0,000119207
131,573;-0,000460457
131,574;-0,000305261
131,575;0,00137129
131,576;0,00111796
131,577;0,000819731
131,578;0,000792086
131,579;0,000883073
131,58;0,000160019
131,581;-0,000599819
131,582;-0,00122916
131,583;-0,00122999
131,584;-0,000551468
131,585;0,000389476
131,586;0,00111576
131,587;0,00135904
131,588;0,00112217
131,589;0,000594896
131,59;2,03E-05
131,591;-0,000411831
131,592;-0,000612427
131,593;-0,000587901
131,594;-0,000405222
131,595;-0,000151986
131,596;9,37E-05
131,597;0,000279007
131,598;0,000379643
131,599;0,000395994
131,6;0,000345562
131,601;0,000254934
131,602;0,000152438
131,603;6,24E-05
131,604;1,08E-06
131,605;-2,45E-05
131,606;-1,66E-05
131,607;1,60E-05
131,608;6,11E-05
131,609;0,00010624
131,61;0,000141777
131,611;0,000162221
131,612;0,000166605
131,613;0,000212071
131,614;0,000178812
131,615;0,000140368
131,616;0,000104243
131,617;7,81E-05
131,618;6,67E-05
131,619;7,04E-05
131,62;8,55E-05
131,621;0,000106102
131,622;0,000126018
131,623;0,000140677
131,624;0,000147821
131,625;0,000147502
131,626;0,000227845
131,627;0,000958795
131,628;0,00163952
131,629;0,00188159
131,63;0,00159705
