sim_time, tb3_1?world_pose/position/y
130.19, 0.0856666
130.191, 0.0856632
130.192, 0.0856598
130.193, 0.0856562
130.194, 0.0856526
130.195, 0.0856489
130.196, 0.0856451
130.197, 0.0856412
130.198, 0.0856372
130.199, 0.0856332
130.2, 0.085629
130.201, 0.0856248
130.202, 0.0856205
130.203, 0.085616
130.204, 0.0856115
130.205, 0.0856069
130.206, 0.0856022
130.207, 0.0855975
130.208, 0.0855926
130.209, 0.0855877
130.21, 0.0855826
130.211, 0.0855775
130.212, 0.0855723
130.213, 0.085567
130.214, 0.0855615
130.215, 0.085556
130.216, 0.0855503
130.217, 0.0855444
130.218, 0.0855384
130.219, 0.0855324
130.22, 0.0855262
130.221, 0.08552
130.222, 0.0855138
130.223, 0.0855075
130.224, 0.0855011
130.225, 0.0854946
130.226, 0.085488
130.227, 0.0854814
130.228, 0.0854746
130.229, 0.0854678
130.23, 0.0854608
130.231, 0.0854537
130.232, 0.0854466
130.233, 0.0854393
130.234, 0.0854319
130.235, 0.0854245
130.236, 0.0854169
130.237, 0.0854093
130.238, 0.0854015
130.239, 0.0853937
130.24, 0.0853857
130.241, 0.0853777
130.242, 0.0853696
130.243, 0.0853614
130.244, 0.0853531
130.245, 0.0853448
130.246, 0.0853363
130.247, 0.0853277
130.248, 0.0853191
130.249, 0.0853103
130.25, 0.0853015
130.251, 0.0852926
130.252, 0.0852836
130.253, 0.0852745
130.254, 0.0852653
130.255, 0.085256
130.256, 0.0852466
130.257, 0.0852371
130.258, 0.0852276
130.259, 0.0852179
130.26, 0.0852082
130.261, 0.0851984
130.262, 0.0851884
130.263, 0.0851784
130.264, 0.0851683
130.265, 0.0851581
130.266, 0.0851478
130.267, 0.0851375
130.268, 0.085127
130.269, 0.0851165
130.27, 0.0851058
130.271, 0.0850951
130.272, 0.0850843
130.273, 0.0850734
130.274, 0.0850624
130.275, 0.0850513
130.276, 0.0850401
130.277, 0.0850289
130.278, 0.0850175
130.279, 0.0850061
130.28, 0.0849946
130.281, 0.0849829
130.282, 0.0849712
130.283, 0.0849594
130.284, 0.0849476
130.285, 0.0849356
130.286, 0.0849235
130.287, 0.0849114
130.288, 0.0848991
130.289, 0.0848868
130.29, 0.0848744
130.291, 0.0848619
130.292, 0.0848493
130.293, 0.0848367
130.294, 0.0848239
130.295, 0.084811
130.296, 0.0847981
130.297, 0.0847851
130.298, 0.084772
130.299, 0.0847588
130.3, 0.0847455
130.301, 0.0847321
130.302, 0.0847186
130.303, 0.0847051
130.304, 0.0846915
130.305, 0.0846777
130.306, 0.0846639
130.307, 0.08465
130.308, 0.0846361
130.309, 0.084622
130.31, 0.0846078
130.311, 0.0845936
130.312, 0.0845793
130.313, 0.0845648
130.314, 0.0845501
130.315, 0.0845354
130.316, 0.0845205
130.317, 0.0845054
130.318, 0.0844903
130.319, 0.0844751
130.32, 0.0844598
130.321, 0.0844444
130.322, 0.0844289
130.323, 0.0844134
130.324, 0.0843977
130.325, 0.084382
130.326, 0.0843662
130.327, 0.0843503
130.328, 0.0843343
130.329, 0.0843182
130.33, 0.084302
130.331, 0.0842857
130.332, 0.0842693
130.333, 0.0842529
130.334, 0.0842363
130.335, 0.0842197
130.336, 0.084203
130.337, 0.0841861
130.338, 0.0841692
130.339, 0.0841522
130.34, 0.0841352
130.341, 0.084118
130.342, 0.0841007
130.343, 0.0840834
130.344, 0.084066
130.345, 0.0840485
130.346, 0.0840309
130.347, 0.0840132
130.348, 0.0839955
130.349, 0.0839776
130.35, 0.0839597
130.351, 0.0839417
130.352, 0.0839236
130.353, 0.0839054
130.354, 0.0838872
130.355, 0.0838688
130.356, 0.0838504
130.357, 0.0838319
130.358, 0.0838133
130.359, 0.0837946
130.36, 0.0837759
130.361, 0.083757
130.362, 0.0837381
130.363, 0.0837191
130.364, 0.0837
130.365, 0.0836808
130.366, 0.0836615
130.367, 0.0836422
130.368, 0.0836227
130.369, 0.0836032
130.37, 0.0835836
130.371, 0.083564
130.372, 0.0835442
130.373, 0.0835244
130.374, 0.0835045
130.375, 0.0834844
130.376, 0.0834644
130.377, 0.0834442
130.378, 0.083424
130.379, 0.0834036
130.38, 0.0833832
130.381, 0.0833627
130.382, 0.0833422
130.383, 0.0833215
130.384, 0.0833008
130.385, 0.08328
130.386, 0.0832591
130.387, 0.0832381
130.388, 0.0832171
130.389, 0.083196
130.39, 0.0831748
130.391, 0.0831535
130.392, 0.0831321
130.393, 0.0831107
130.394, 0.0830892
130.395, 0.0830676
130.396, 0.0830459
130.397, 0.0830242
130.398, 0.0830023
130.399, 0.0829804
130.4, 0.0829585
130.401, 0.0829364
130.402, 0.0829143
130.403, 0.0828921
130.404, 0.0828698
130.405, 0.0828474
130.406, 0.082825
130.407, 0.0828024
130.408, 0.0827799
130.409, 0.0827572
130.41, 0.0827345
130.411, 0.0827116
130.412, 0.0826887
130.413, 0.0826658
130.414, 0.0826427
130.415, 0.0826194
130.416, 0.082596
130.417, 0.0825724
130.418, 0.0825486
130.419, 0.0825248
130.42, 0.0825008
130.421, 0.0824769
130.422, 0.0824528
130.423, 0.0824287
130.424, 0.0824045
130.425, 0.0823803
130.426, 0.082356
130.427, 0.0823316
130.428, 0.0823071
130.429, 0.0822826
130.43, 0.082258
130.431, 0.0822333
130.432, 0.0822085
130.433, 0.0821837
130.434, 0.0821588
130.435, 0.0821339
130.436, 0.0821088
130.437, 0.0820838
130.438, 0.0820586
130.439, 0.0820334
130.44, 0.0820081
130.441, 0.0819827
130.442, 0.0819573
130.443, 0.0819318
130.444, 0.0819062
130.445, 0.0818806
130.446, 0.0818549
130.447, 0.0818291
130.448, 0.0818033
130.449, 0.0817774
130.45, 0.0817515
130.451, 0.0817254
130.452, 0.0816994
130.453, 0.0816732
130.454, 0.081647
130.455, 0.0816207
130.456, 0.0815944
130.457, 0.081568
130.458, 0.0815415
130.459, 0.081515
130.46, 0.0814884
130.461, 0.0814618
130.462, 0.0814351
130.463, 0.0814083
130.464, 0.0813815
130.465, 0.0813546
130.466, 0.0813276
130.467, 0.0813006
130.468, 0.0812735
130.469, 0.0812464
130.47, 0.0812192
130.471, 0.081192
130.472, 0.0811647
130.473, 0.0811373
130.474, 0.0811099
130.475, 0.0810824
130.476, 0.0810549
130.477, 0.0810273
130.478, 0.0809997
130.479, 0.080972
130.48, 0.0809443
130.481, 0.0809165
130.482, 0.0808886
130.483, 0.0808607
130.484, 0.0808328
130.485, 0.0808048
130.486, 0.0807768
130.487, 0.0807487
130.488, 0.0807206
130.489, 0.0806924
130.49, 0.0806642
130.491, 0.0806359
130.492, 0.0806076
130.493, 0.0805793
130.494, 0.0805509
130.495, 0.0805226
130.496, 0.0804941
130.497, 0.0804657
130.498, 0.0804372
130.499, 0.0804086
130.5, 0.0803801
130.501, 0.0803515
130.502, 0.0803229
130.503, 0.0802943
130.504, 0.0802656
130.505, 0.0802369
130.506, 0.0802082
130.507, 0.0801795
130.508, 0.0801507
130.509, 0.080122
130.51, 0.0800932
130.511, 0.0800644
130.512, 0.0800356
130.513, 0.0800068
130.514, 0.0799781
130.515, 0.0799495
130.516, 0.0799209
130.517, 0.0798924
130.518, 0.0798639
130.519, 0.0798354
130.52, 0.0798069
130.521, 0.0797785
130.522, 0.07975
130.523, 0.0797216
130.524, 0.0796931
130.525, 0.0796646
130.526, 0.079636
130.527, 0.0796074
130.528, 0.0795787
130.529, 0.07955
130.53, 0.0795212
130.531, 0.0794923
130.532, 0.0794634
130.533, 0.0794345
130.534, 0.0794054
130.535, 0.0793763
130.536, 0.0793472
130.537, 0.079318
130.538, 0.0792887
130.539, 0.0792594
130.54, 0.07923
130.541, 0.0792006
130.542, 0.0791711
130.543, 0.0791415
130.544, 0.0791119
130.545, 0.0790822
130.546, 0.0790524
130.547, 0.0790225
130.548, 0.0789926
130.549, 0.0789626
130.55, 0.0789324
130.551, 0.0789022
130.552, 0.0788719
130.553, 0.0788415
130.554, 0.078811
130.555, 0.0787804
130.556, 0.0787497
130.557, 0.0787188
130.558, 0.0786879
130.559, 0.0786569
130.56, 0.0786257
130.561, 0.0785945
130.562, 0.0785632
130.563, 0.0785317
130.564, 0.0785001
130.565, 0.0784684
130.566, 0.0784366
130.567, 0.0784046
130.568, 0.0783725
130.569, 0.0783403
130.57, 0.0783079
130.571, 0.0782754
130.572, 0.0782428
130.573, 0.07821
130.574, 0.0781772
130.575, 0.0781442
130.576, 0.0781111
130.577, 0.0780779
130.578, 0.0780445
130.579, 0.0780111
130.58, 0.0779777
130.581, 0.0779441
130.582, 0.0779104
130.583, 0.0778767
130.584, 0.077843
130.585, 0.0778092
130.586, 0.0777753
130.587, 0.0777414
130.588, 0.0777074
130.589, 0.0776734
130.59, 0.0776393
130.591, 0.0776052
130.592, 0.077571
130.593, 0.0775367
130.594, 0.0775024
130.595, 0.0774679
130.596, 0.0774333
130.597, 0.0773987
130.598, 0.0773639
130.599, 0.0773291
130.6, 0.0772941
130.601, 0.0772591
130.602, 0.0772239
130.603, 0.0771886
130.604, 0.0771532
130.605, 0.0771176
130.606, 0.077082
130.607, 0.0770462
130.608, 0.0770103
130.609, 0.0769743
130.61, 0.0769381
130.611, 0.0769019
130.612, 0.0768655
130.613, 0.0768288
130.614, 0.0767917
130.615, 0.0767544
130.616, 0.0767167
130.617, 0.0766789
130.618, 0.0766409
130.619, 0.0766029
130.62, 0.0765647
130.621, 0.0765265
130.622, 0.0764882
130.623, 0.0764499
130.624, 0.0764117
130.625, 0.0763734
130.626, 0.0763351
130.627, 0.0762969
130.628, 0.0762586
130.629, 0.0762204
130.63, 0.0761822
130.631, 0.0761439
130.632, 0.0761057
130.633, 0.0760674
130.634, 0.0760292
130.635, 0.0759909
130.636, 0.0759526
130.637, 0.0759143
130.638, 0.0758761
130.639, 0.0758378
130.64, 0.0757995
130.641, 0.0757613
130.642, 0.0757231
130.643, 0.0756848
130.644, 0.0756467
130.645, 0.0756085
130.646, 0.0755704
130.647, 0.0755323
130.648, 0.0754942
130.649, 0.0754562
130.65, 0.0754182
130.651, 0.0753803
130.652, 0.0753424
130.653, 0.0753047
130.654, 0.075267
130.655, 0.0752293
130.656, 0.0751917
130.657, 0.0751542
130.658, 0.0751166
130.659, 0.0750791
130.66, 0.0750416
130.661, 0.0750041
130.662, 0.0749666
130.663, 0.074929
130.664, 0.0748914
130.665, 0.0748538
130.666, 0.0748161
130.667, 0.0747784
130.668, 0.0747406
130.669, 0.0747027
130.67, 0.0746649
130.671, 0.0746269
130.672, 0.074589
130.673, 0.074551
130.674, 0.074513
130.675, 0.074475
130.676, 0.074437
130.677, 0.0743989
130.678, 0.0743608
130.679, 0.0743228
130.68, 0.0742846
130.681, 0.0742465
130.682, 0.0742084
130.683, 0.0741702
130.684, 0.074132
130.685, 0.0740938
130.686, 0.0740556
130.687, 0.0740174
130.688, 0.0739791
130.689, 0.0739408
130.69, 0.0739025
130.691, 0.0738642
130.692, 0.0738259
130.693, 0.0737876
130.694, 0.0737492
130.695, 0.0737109
130.696, 0.0736725
130.697, 0.0736341
130.698, 0.0735957
130.699, 0.0735572
130.7, 0.0735188
130.701, 0.0734804
130.702, 0.0734419
130.703, 0.0734034
130.704, 0.0733649
130.705, 0.0733264
130.706, 0.0732879
130.707, 0.0732494
130.708, 0.0732108
130.709, 0.0731723
130.71, 0.0731337
130.711, 0.0730952
130.712, 0.0730566
130.713, 0.073018
130.714, 0.0729793
130.715, 0.0729404
130.716, 0.0729014
130.717, 0.0728623
130.718, 0.0728232
130.719, 0.072784
130.72, 0.0727447
130.721, 0.0727055
130.722, 0.0726662
130.723, 0.072627
130.724, 0.0725877
130.725, 0.0725485
130.726, 0.0725092
130.727, 0.07247
130.728, 0.0724307
130.729, 0.0723914
130.73, 0.0723521
130.731, 0.0723128
130.732, 0.0722736
130.733, 0.0722343
130.734, 0.072195
130.735, 0.0721557
130.736, 0.0721164
130.737, 0.0720771
130.738, 0.0720378
130.739, 0.0719985
130.74, 0.0719592
130.741, 0.0719199
130.742, 0.0718806
130.743, 0.0718413
130.744, 0.071802
130.745, 0.0717627
130.746, 0.0717234
130.747, 0.0716841
130.748, 0.0716448
130.749, 0.0716055
130.75, 0.0715662
130.751, 0.0715269
130.752, 0.0714876
130.753, 0.0714483
130.754, 0.071409
130.755, 0.0713697
130.756, 0.0713304
130.757, 0.0712911
130.758, 0.0712518
130.759, 0.0712125
130.76, 0.0711733
130.761, 0.071134
130.762, 0.0710947
130.763, 0.0710555
130.764, 0.0710162
130.765, 0.070977
130.766, 0.0709377
130.767, 0.0708985
130.768, 0.0708593
130.769, 0.0708201
130.77, 0.0707808
130.771, 0.0707416
130.772, 0.0707024
130.773, 0.0706632
130.774, 0.0706241
130.775, 0.0705849
130.776, 0.0705457
130.777, 0.0705066
130.778, 0.0704674
130.779, 0.0704283
130.78, 0.0703891
130.781, 0.07035
130.782, 0.0703109
130.783, 0.0702718
130.784, 0.0702327
130.785, 0.0701937
130.786, 0.0701546
130.787, 0.0701156
130.788, 0.0700765
130.789, 0.0700375
130.79, 0.0699985
130.791, 0.0699595
130.792, 0.0699205
130.793, 0.0698815
130.794, 0.0698426
130.795, 0.0698037
130.796, 0.0697647
130.797, 0.0697258
130.798, 0.0696869
130.799, 0.0696481
130.8, 0.0696092
130.801, 0.0695704
130.802, 0.0695315
130.803, 0.0694927
130.804, 0.0694539
130.805, 0.0694152
130.806, 0.0693764
130.807, 0.0693377
130.808, 0.0692989
130.809, 0.0692602
130.81, 0.0692216
130.811, 0.0691829
130.812, 0.0691443
130.813, 0.0691055
130.814, 0.0690667
130.815, 0.0690279
130.816, 0.0689891
130.817, 0.0689503
130.818, 0.0689115
130.819, 0.0688727
130.82, 0.0688339
130.821, 0.0687951
130.822, 0.0687564
130.823, 0.0687177
130.824, 0.068679
130.825, 0.0686403
130.826, 0.0686017
130.827, 0.068563
130.828, 0.0685244
130.829, 0.0684859
130.83, 0.0684473
130.831, 0.0684088
130.832, 0.0683703
130.833, 0.0683319
130.834, 0.0682934
130.835, 0.068255
130.836, 0.0682167
130.837, 0.0681783
130.838, 0.06814
130.839, 0.0681017
130.84, 0.0680634
130.841, 0.0680252
130.842, 0.067987
130.843, 0.0679488
130.844, 0.0679107
130.845, 0.0678726
130.846, 0.0678345
130.847, 0.0677964
130.848, 0.0677584
130.849, 0.0677204
130.85, 0.0676825
130.851, 0.0676446
130.852, 0.0676067
130.853, 0.0675688
130.854, 0.067531
130.855, 0.0674932
130.856, 0.0674554
130.857, 0.0674177
130.858, 0.06738
130.859, 0.0673424
130.86, 0.0673048
130.861, 0.0672672
130.862, 0.0672296
130.863, 0.0671921
130.864, 0.0671547
130.865, 0.0671172
130.866, 0.0670798
130.867, 0.0670425
130.868, 0.0670052
130.869, 0.0669679
130.87, 0.0669307
130.871, 0.0668935
130.872, 0.0668563
130.873, 0.0668192
130.874, 0.0667821
130.875, 0.0667451
130.876, 0.0667081
130.877, 0.0666712
130.878, 0.0666343
130.879, 0.0665974
130.88, 0.0665606
130.881, 0.0665239
130.882, 0.0664871
130.883, 0.0664505
130.884, 0.0664138
130.885, 0.0663773
130.886, 0.0663407
130.887, 0.0663042
130.888, 0.0662678
130.889, 0.0662314
130.89, 0.0661951
130.891, 0.0661588
130.892, 0.0661226
130.893, 0.0660864
130.894, 0.0660502
130.895, 0.0660142
130.896, 0.0659781
130.897, 0.0659421
130.898, 0.0659062
130.899, 0.0658703
130.9, 0.0658345
130.901, 0.0657987
130.902, 0.065763
130.903, 0.0657273
130.904, 0.0656917
130.905, 0.0656562
130.906, 0.0656207
130.907, 0.0655852
130.908, 0.0655498
130.909, 0.0655145
130.91, 0.0654792
130.911, 0.065444
130.912, 0.0654088
130.913, 0.0653733
130.914, 0.0653376
130.915, 0.0653018
130.916, 0.0652659
130.917, 0.06523
130.918, 0.0651942
130.919, 0.0651585
130.92, 0.0651227
130.921, 0.065087
130.922, 0.0650513
130.923, 0.0650157
130.924, 0.06498
130.925, 0.0649445
130.926, 0.064909
130.927, 0.0648736
130.928, 0.0648382
130.929, 0.064803
130.93, 0.0647678
130.931, 0.0647326
130.932, 0.0646976
130.933, 0.0646626
130.934, 0.0646276
130.935, 0.0645927
130.936, 0.0645579
130.937, 0.0645232
130.938, 0.0644885
130.939, 0.0644538
130.94, 0.0644193
130.941, 0.0643848
130.942, 0.0643504
130.943, 0.0643161
130.944, 0.0642818
130.945, 0.0642476
130.946, 0.0642135
130.947, 0.0641795
130.948, 0.0641456
130.949, 0.0641118
130.95, 0.0640781
130.951, 0.0640444
130.952, 0.0640109
130.953, 0.0639774
130.954, 0.0639441
130.955, 0.0639108
130.956, 0.0638777
130.957, 0.0638446
130.958, 0.0638117
130.959, 0.0637789
130.96, 0.0637462
130.961, 0.0637136
130.962, 0.0636812
130.963, 0.0636489
130.964, 0.0636167
130.965, 0.0635847
130.966, 0.0635528
130.967, 0.063521
130.968, 0.0634894
130.969, 0.0634578
130.97, 0.0634265
130.971, 0.0633952
130.972, 0.063364
130.973, 0.063333
130.974, 0.0633021
130.975, 0.0632712
130.976, 0.0632405
130.977, 0.0632098
130.978, 0.0631793
130.979, 0.0631488
130.98, 0.0631184
130.981, 0.063088
130.982, 0.0630577
130.983, 0.0630275
130.984, 0.0629974
130.985, 0.0629674
130.986, 0.0629374
130.987, 0.0629075
130.988, 0.0628777
130.989, 0.0628479
130.99, 0.0628182
130.991, 0.0627885
130.992, 0.062759
130.993, 0.0627294
130.994, 0.0626999
130.995, 0.0626705
130.996, 0.0626411
130.997, 0.0626118
130.998, 0.0625825
130.999, 0.0625532
131, 0.062524
131.001, 0.0624948
131.002, 0.0624657
131.003, 0.0624366
131.004, 0.0624075
131.005, 0.0623784
131.006, 0.0623494
131.007, 0.0623204
131.008, 0.0622914
131.009, 0.0622625
131.01, 0.0622336
131.011, 0.0622048
131.012, 0.0621759
131.013, 0.062147
131.014, 0.062118
131.015, 0.0620889
131.016, 0.0620598
131.017, 0.0620307
131.018, 0.0620016
131.019, 0.0619724
131.02, 0.0619433
131.021, 0.0619142
131.022, 0.0618851
131.023, 0.061856
131.024, 0.0618269
131.025, 0.0617979
131.026, 0.0617689
131.027, 0.06174
131.028, 0.0617111
131.029, 0.0616824
131.03, 0.0616537
131.031, 0.0616251
131.032, 0.0615966
131.033, 0.0615682
131.034, 0.0615399
131.035, 0.0615117
131.036, 0.0614836
131.037, 0.0614556
131.038, 0.0614276
131.039, 0.0613998
131.04, 0.061372
131.041, 0.0613443
131.042, 0.0613167
131.043, 0.0612892
131.044, 0.0612618
131.045, 0.0612344
131.046, 0.0612071
131.047, 0.0611798
131.048, 0.0611527
131.049, 0.0611256
131.05, 0.0610986
131.051, 0.0610717
131.052, 0.0610448
131.053, 0.061018
131.054, 0.0609913
131.055, 0.0609647
131.056, 0.0609381
131.057, 0.0609117
131.058, 0.0608853
131.059, 0.060859
131.06, 0.0608327
131.061, 0.0608066
131.062, 0.0607805
131.063, 0.0607545
131.064, 0.0607286
131.065, 0.0607027
131.066, 0.060677
131.067, 0.0606513
131.068, 0.0606257
131.069, 0.0606001
131.07, 0.0605747
131.071, 0.0605493
131.072, 0.060524
131.073, 0.0604988
131.074, 0.0604737
131.075, 0.0604486
131.076, 0.0604236
131.077, 0.0603986
131.078, 0.0603738
131.079, 0.060349
131.08, 0.0603243
131.081, 0.0602997
131.082, 0.0602751
131.083, 0.0602506
131.084, 0.0602262
131.085, 0.0602019
131.086, 0.0601776
131.087, 0.0601534
131.088, 0.0601293
131.089, 0.0601053
131.09, 0.0600814
131.091, 0.0600575
131.092, 0.0600337
131.093, 0.0600101
131.094, 0.0599865
131.095, 0.0599629
131.096, 0.0599395
131.097, 0.0599162
131.098, 0.0598929
131.099, 0.0598697
131.1, 0.0598467
131.101, 0.0598236
131.102, 0.0598007
131.103, 0.0597779
131.104, 0.0597551
131.105, 0.0597324
131.106, 0.0597098
131.107, 0.0596872
131.108, 0.0596647
131.109, 0.0596423
131.11, 0.05962
131.111, 0.0595977
131.112, 0.0595755
131.113, 0.0595537
131.114, 0.0595321
131.115, 0.0595107
131.116, 0.0594895
131.117, 0.0594685
131.118, 0.0594476
131.119, 0.0594269
131.12, 0.0594062
131.121, 0.0593857
131.122, 0.0593653
131.123, 0.0593449
131.124, 0.0593246
131.125, 0.0593043
131.126, 0.059284
131.127, 0.0592638
131.128, 0.0592436
131.129, 0.0592234
131.13, 0.0592033
131.131, 0.0591831
131.132, 0.059163
131.133, 0.0591429
131.134, 0.0591229
131.135, 0.0591029
131.136, 0.0590829
131.137, 0.0590629
131.138, 0.059043
131.139, 0.0590231
131.14, 0.0590032
131.141, 0.0589834
131.142, 0.0589637
131.143, 0.058944
131.144, 0.0589243
131.145, 0.0589048
131.146, 0.0588853
131.147, 0.0588659
131.148, 0.0588466
131.149, 0.0588274
131.15, 0.0588084
131.151, 0.0587894
131.152, 0.0587706
131.153, 0.0587519
131.154, 0.0587333
131.155, 0.0587148
131.156, 0.0586964
131.157, 0.0586781
131.158, 0.05866
131.159, 0.0586419
131.16, 0.058624
131.161, 0.0586062
131.162, 0.0585885
131.163, 0.058571
131.164, 0.0585535
131.165, 0.0585362
131.166, 0.0585191
131.167, 0.058502
131.168, 0.058485
131.169, 0.0584681
131.17, 0.0584513
131.171, 0.0584346
131.172, 0.058418
131.173, 0.0584015
131.174, 0.058385
131.175, 0.0583687
131.176, 0.0583524
131.177, 0.0583362
131.178, 0.0583201
131.179, 0.058304
131.18, 0.0582881
131.181, 0.0582722
131.182, 0.0582565
131.183, 0.0582408
131.184, 0.0582253
131.185, 0.0582099
131.186, 0.0581945
131.187, 0.0581793
131.188, 0.0581642
131.189, 0.0581491
131.19, 0.0581342
131.191, 0.0581194
131.192, 0.0581047
131.193, 0.0580901
131.194, 0.0580756
131.195, 0.0580611
131.196, 0.0580468
131.197, 0.0580326
131.198, 0.0580184
131.199, 0.0580044
131.2, 0.0579905
131.201, 0.0579766
131.202, 0.0579629
131.203, 0.0579493
131.204, 0.0579357
131.205, 0.0579223
131.206, 0.057909
131.207, 0.0578957
131.208, 0.0578826
131.209, 0.0578696
131.21, 0.0578566
131.211, 0.0578438
131.212, 0.0578311
131.213, 0.0578185
131.214, 0.057806
131.215, 0.0577937
131.216, 0.0577815
131.217, 0.0577693
131.218, 0.0577571
131.219, 0.0577451
131.22, 0.0577331
131.221, 0.0577213
131.222, 0.0577096
131.223, 0.0576981
131.224, 0.0576868
131.225, 0.0576756
131.226, 0.0576645
131.227, 0.0576535
131.228, 0.0576426
131.229, 0.0576319
131.23, 0.0576211
131.231, 0.0576105
131.232, 0.0575999
131.233, 0.0575894
131.234, 0.057579
131.235, 0.0575687
131.236, 0.0575584
131.237, 0.0575483
131.238, 0.0575382
131.239, 0.0575282
131.24, 0.0575184
131.241, 0.0575086
131.242, 0.057499
131.243, 0.0574894
131.244, 0.05748
131.245, 0.0574706
131.246, 0.0574614
131.247, 0.0574522
131.248, 0.0574432
131.249, 0.0574342
131.25, 0.0574254
131.251, 0.0574166
131.252, 0.057408
131.253, 0.0573995
131.254, 0.057391
131.255, 0.0573827
131.256, 0.0573745
131.257, 0.0573663
131.258, 0.0573583
131.259, 0.0573504
131.26, 0.0573425
131.261, 0.0573348
131.262, 0.0573272
131.263, 0.0573196
131.264, 0.0573122
131.265, 0.0573049
131.266, 0.0572976
131.267, 0.0572905
131.268, 0.0572835
131.269, 0.0572766
131.27, 0.0572697
131.271, 0.057263
131.272, 0.0572564
131.273, 0.0572499
131.274, 0.0572435
131.275, 0.0572371
131.276, 0.0572309
131.277, 0.0572248
131.278, 0.0572188
131.279, 0.0572129
131.28, 0.0572071
131.281, 0.0572014
131.282, 0.0571958
131.283, 0.0571903
131.284, 0.0571849
131.285, 0.0571796
131.286, 0.0571744
131.287, 0.0571693
131.288, 0.0571643
131.289, 0.0571594
131.29, 0.0571546
131.291, 0.0571499
131.292, 0.0571454
131.293, 0.0571409
131.294, 0.0571365
131.295, 0.0571322
131.296, 0.0571281
131.297, 0.057124
131.298, 0.05712
131.299, 0.0571161
131.3, 0.0571124
131.301, 0.0571087
131.302, 0.0571052
131.303, 0.0571017
131.304, 0.0570984
131.305, 0.0570951
131.306, 0.057092
131.307, 0.057089
131.308, 0.057086
131.309, 0.0570832
131.31, 0.0570805
131.311, 0.0570779
131.312, 0.0570753
131.313, 0.0570728
131.314, 0.0570705
131.315, 0.0570683
131.316, 0.0570661
131.317, 0.0570641
131.318, 0.0570622
131.319, 0.0570604
131.32, 0.0570586
131.321, 0.0570571
131.322, 0.0570556
131.323, 0.0570542
131.324, 0.057053
131.325, 0.0570519
131.326, 0.0570508
131.327, 0.0570499
131.328, 0.057049
131.329, 0.0570483
131.33, 0.0570476
131.331, 0.0570471
131.332, 0.0570466
131.333, 0.0570462
131.334, 0.057046
131.335, 0.0570458
131.336, 0.0570457
131.337, 0.0570457
131.338, 0.0570458
131.339, 0.057046
131.34, 0.0570464
131.341, 0.0570468
131.342, 0.0570473
131.343, 0.0570479
131.344, 0.0570486
131.345, 0.0570495
131.346, 0.0570504
131.347, 0.0570514
131.348, 0.0570526
131.349, 0.0570538
131.35, 0.0570551
131.351, 0.0570566
131.352, 0.0570581
131.353, 0.0570597
131.354, 0.0570615
131.355, 0.0570633
131.356, 0.0570652
131.357, 0.0570673
131.358, 0.0570694
131.359, 0.0570716
131.36, 0.057074
131.361, 0.0570764
131.362, 0.0570789
131.363, 0.0570816
131.364, 0.0570843
131.365, 0.0570871
131.366, 0.0570901
131.367, 0.0570931
131.368, 0.0570962
131.369, 0.0570994
131.37, 0.0571028
131.371, 0.0571062
131.372, 0.0571097
131.373, 0.0571133
131.374, 0.0571171
131.375, 0.0571209
131.376, 0.0571248
131.377, 0.0571288
131.378, 0.057133
131.379, 0.0571372
131.38, 0.0571415
131.381, 0.057146
131.382, 0.0571505
131.383, 0.0571551
131.384, 0.0571598
131.385, 0.0571646
131.386, 0.0571695
131.387, 0.0571745
131.388, 0.0571796
131.389, 0.0571847
131.39, 0.05719
131.391, 0.0571953
131.392, 0.0572007
131.393, 0.0572061
131.394, 0.0572117
131.395, 0.0572173
131.396, 0.057223
131.397, 0.0572288
131.398, 0.0572347
131.399, 0.0572407
131.4, 0.0572468
131.401, 0.0572529
131.402, 0.0572592
131.403, 0.0572655
131.404, 0.057272
131.405, 0.0572785
131.406, 0.0572851
131.407, 0.0572918
131.408, 0.0572986
131.409, 0.0573056
131.41, 0.0573126
131.411, 0.0573196
131.412, 0.0573268
131.413, 0.057334
131.414, 0.0573413
131.415, 0.0573488
131.416, 0.0573565
131.417, 0.0573643
131.418, 0.0573724
131.419, 0.0573806
131.42, 0.057389
131.421, 0.0573975
131.422, 0.0574063
131.423, 0.0574152
131.424, 0.0574244
131.425, 0.0574337
131.426, 0.0574432
131.427, 0.0574529
131.428, 0.0574628
131.429, 0.0574729
131.43, 0.0574832
131.431, 0.0574937
131.432, 0.0575043
131.433, 0.0575151
131.434, 0.0575261
131.435, 0.0575373
131.436, 0.0575486
131.437, 0.0575602
131.438, 0.057572
131.439, 0.057584
131.44, 0.0575963
131.441, 0.0576087
131.442, 0.0576213
131.443, 0.057634
131.444, 0.0576469
131.445, 0.0576599
131.446, 0.0576731
131.447, 0.0576864
131.448, 0.0576998
131.449, 0.0577135
131.45, 0.0577273
131.451, 0.0577412
131.452, 0.0577553
131.453, 0.0577696
131.454, 0.0577841
131.455, 0.0577987
131.456, 0.0578134
131.457, 0.0578284
131.458, 0.0578435
131.459, 0.0578587
131.46, 0.0578742
131.461, 0.0578898
131.462, 0.0579055
131.463, 0.0579215
131.464, 0.0579376
131.465, 0.0579538
131.466, 0.0579702
131.467, 0.0579868
131.468, 0.0580035
131.469, 0.0580204
131.47, 0.0580375
131.471, 0.0580547
131.472, 0.0580721
