sim_time; tb3_0?world_linear_velocity/y
130,093;8,12E-05
130,094;0,000237713
130,095;0,000152578
130,096;0,000188223
130,097;0,000268826
130,098;0,000173376
130,099;0,000234462
130,1;0,000288428
130,101;0,000135996
130,102;0,000106208
130,103;0,000191895
130,104;0,000113878
130,105;-1,44E-06
130,106;8,08E-05
130,107;1,15E-05
130,108;-9,66E-05
130,109;-5,61E-05
130,11;-3,60E-05
130,111;-5,27E-05
130,112;-4,69E-06
130,113;-1,75E-05
130,114;-2,67E-06
130,115;5,21E-05
130,116;-4,53E-05
130,117;1,09E-05
130,118;-5,64E-05
130,119;2,06E-05
130,12;-8,94E-05
130,121;4,51E-05
130,122;-8,10E-05
130,123;-0,000139766
130,124;-5,06E-05
130,125;-0,00020764
130,126;7,09E-06
130,127;6,76E-06
130,128;-0,000133635
130,129;-9,45E-05
130,13;-0,00029247
130,131;-2,14E-05
130,132;-8,40E-05
130,133;-0,000313852
130,134;-1,52E-05
130,135;-0,000155301
130,136;-0,000389459
130,137;4,10E-05
130,138;-0,000120422
130,139;-0,000193808
130,14;-0,000109172
130,141;-0,000355991
130,142;0,000148401
130,143;-2,84E-05
130,144;-0,000292996
130,145;5,33E-05
130,146;-0,000130102
130,147;-0,000383994
130,148;0,000152456
130,149;-0,000122139
130,15;-0,00038605
130,151;6,77E-05
130,152;-0,000104783
130,153;-0,00019953
130,154;-0,000102681
130,155;-0,000337618
130,156;0,000158264
130,157;-0,000137994
130,158;5,65E-06
130,159;-2,69E-05
130,16;-0,000242989
130,161;8,60E-05
130,162;-3,33E-05
130,163;-0,000223564
130,164;9,41E-05
130,165;-1,38E-05
130,166;-0,000125358
130,167;6,99E-05
130,168;-0,000124424
130,169;0,000184218
130,17;0,000136847
130,171;8,14E-05
130,172;-1,21E-05
130,173;7,73E-05
130,174;-6,27E-05
130,175;0,000166948
130,176;0,000106827
130,177;9,64E-05
130,178;4,81E-05
130,179;0,000160529
130,18;5,51E-05
130,181;0,000249546
130,182;0,000188484
130,183;-8,65E-06
130,184;0,000200464
130,185;9,46E-05
130,186;0,000178055
130,187;0,000152479
130,188;-2,42E-06
130,189;0,000124651
130,19;5,06E-05
130,191;-1,51E-05
130,192;0,00016336
130,193;6,91E-05
130,194;2,27E-05
130,195;6,52E-05
130,196;-4,02E-05
130,197;4,44E-05
130,198;1,54E-05
130,199;3,20E-05
130,2;1,67E-05
130,201;7,05E-05
130,202;0,000138769
130,203;0,000263995
130,204;5,96E-05
130,205;0,000168673
130,206;-7,31E-05
130,207;3,24E-06
130,208;-0,00023548
130,209;-0,000105674
130,21;-0,000348163
130,211;-0,000225902
130,212;-0,000490106
130,213;-0,00033322
130,214;-0,000582448
130,215;-0,000304758
130,216;-0,000438888
130,217;-0,000361138
130,218;-0,000372347
130,219;-0,000690805
130,22;-0,000355864
130,221;-0,00060488
130,222;-0,000376551
130,223;-0,000681221
130,224;-0,000349088
130,225;-0,000611721
130,226;-0,000320292
130,227;-0,000618721
130,228;-0,000288478
130,229;-0,000561654
130,23;-0,000235011
130,231;-0,0005281
130,232;-0,000197101
130,233;-0,000481559
130,234;-0,000156188
130,235;-0,000467611
130,236;-0,000150269
130,237;-0,000248414
130,238;-0,000215844
130,239;-0,000174556
130,24;-0,000522
130,241;-9,44E-05
130,242;-0,000362208
130,243;-0,000220768
130,244;-0,00017638
130,245;-0,000227564
130,246;-0,000130735
130,247;-0,000462371
130,248;-3,58E-05
130,249;-0,000289549
130,25;-0,000143752
130,251;-8,38E-05
130,252;-0,000208391
130,253;-0,000106522
130,254;-0,000141259
130,255;-5,02E-05
130,256;-9,25E-05
130,257;-3,20E-05
130,258;-2,83E-05
130,259;-0,000170311
130,26;-3,95E-05
130,261;-7,60E-05
130,262;-5,18E-05
130,263;-0,000281841
130,264;-9,39E-05
130,265;-0,00029122
130,266;4,09E-05
130,267;-1,24E-05
130,268;-8,15E-05
130,269;-0,000200977
130,27;1,33E-06
130,271;-6,65E-05
130,272;5,93E-05
130,273;-4,84E-05
130,274;-0,00015227
130,275;6,23E-05
130,276;-2,70E-05
130,277;-0,000131051
130,278;0,000101708
130,279;-2,06E-06
130,28;-9,98E-05
130,281;0,0001248
130,282;3,37E-06
130,283;-7,85E-05
130,284;-0,000153772
130,285;0,000178156
130,286;6,31E-05
130,287;-2,45E-05
130,288;-8,48E-05
130,289;0,000157349
130,29;5,49E-05
130,291;8,27E-06
130,292;-4,44E-05
130,293;-8,63E-05
130,294;5,47E-05
130,295;7,73E-05
130,296;-3,11E-05
130,297;-6,47E-05
130,298;-0,000136586
130,299;-4,10E-05
130,3;-0,000170279
130,301;-4,05E-06
130,302;-0,000137232
130,303;-4,11E-05
130,304;-0,000190445
130,305;-5,75E-05
130,306;-0,000197656
130,307;-8,90E-05
130,308;-0,000232772
130,309;1,93E-05
130,31;-7,67E-05
130,311;-0,000399581
130,312;-0,000273216
130,313;-0,000420371
130,314;-0,000460617
130,315;-0,000474596
130,316;-0,000464808
130,317;-0,000437704
130,318;-0,000400655
130,319;-0,000360706
130,32;-0,000323388
130,321;-0,000283431
130,322;-0,000197216
130,323;-0,000205367
130,324;-0,000207429
130,325;-0,00021235
130,326;-0,000184107
130,327;-0,000179394
130,328;-0,000200384
130,329;-0,000128876
130,33;-0,000176607
130,331;-0,00019586
130,332;-0,000215207
130,333;-0,000153736
130,334;-0,000152723
130,335;-0,000182575
130,336;-0,000203815
130,337;-0,000159013
130,338;-0,000146357
130,339;-0,000175487
130,34;-0,000149318
130,341;-0,000426767
130,342;-0,000118259
130,343;-0,000331095
130,344;-0,000172473
130,345;-0,000437291
130,346;-0,000165012
130,347;-0,000259881
130,348;-0,000214209
130,349;-0,000204034
130,35;-0,000127968
130,351;-0,000109299
130,352;-0,000164639
130,353;-7,08E-05
130,354;-7,77E-05
130,355;-0,000109168
130,356;-5,73E-05
130,357;-3,59E-05
130,358;-0,000122576
130,359;-5,08E-05
130,36;-2,59E-05
130,361;-0,000127014
130,362;-3,28E-05
130,363;-1,45E-05
130,364;-0,000171248
130,365;-1,80E-05
130,366;5,66E-06
130,367;-0,000217647
130,368;-2,25E-05
130,369;-4,45E-05
130,37;-0,000221834
130,371;1,96E-05
130,372;4,25E-06
130,373;-7,88E-05
130,374;5,43E-05
130,375;-4,46E-05
130,376;-0,000138279
130,377;0,000102854
130,378;-1,13E-05
130,379;-0,000114085
130,38;0,000150175
130,381;7,00E-06
130,382;-9,22E-05
130,383;0,00018694
130,384;8,86E-06
130,385;-7,94E-05
130,386;1,81E-05
130,387;8,07E-05
130,388;9,92E-05
130,389;0,00015323
130,39;-3,64E-06
130,391;-7,23E-05
130,392;0,000248727
130,393;0,000102654
130,394;-4,75E-06
130,395;-7,43E-05
130,396;-0,000106629
130,397;0,000268236
130,398;0,000126927
130,399;4,97E-05
130,4;5,82E-06
130,401;-2,27E-05
130,402;-4,22E-05
130,403;0,000229668
130,404;0,000109909
130,405;6,13E-05
130,406;8,43E-06
130,407;-3,34E-05
130,408;-6,53E-05
130,409;-8,75E-05
130,41;2,64E-05
130,411;0,000192223
130,412;0,000170145
130,413;7,80E-05
130,414;3,93E-05
130,415;5,37E-05
130,416;0,00020108
130,417;0,000185339
130,418;7,13E-05
130,419;0,000141263
130,42;8,53E-05
130,421;3,38E-05
130,422;9,58E-05
130,423;3,91E-05
130,424;-1,19E-05
130,425;6,32E-05
130,426;1,40E-05
130,427;6,11E-05
130,428;3,95E-06
130,429;-6,47E-05
130,43;0,000103422
130,431;1,34E-05
130,432;5,89E-05
130,433;-2,58E-05
130,434;-0,000104419
130,435;4,58E-05
130,436;5,70E-05
130,437;-5,15E-05
130,438;-8,98E-05
130,439;-1,14E-05
130,44;-8,30E-06
130,441;-6,74E-05
130,442;-2,42E-06
130,443;-9,59E-05
130,444;7,50E-05
130,445;-8,66E-05
130,446;7,39E-06
130,447;-2,77E-05
130,448;-0,000152691
130,449;6,24E-05
130,45;-4,63E-05
130,451;-0,000196206
130,452;7,76E-05
130,453;-4,78E-05
130,454;-0,000225974
130,455;7,28E-05
130,456;-6,77E-05
130,457;-0,000268511
130,458;6,35E-07
130,459;-6,70E-05
130,46;-0,000295407
130,461;-4,31E-05
130,462;-0,000100589
130,463;-0,000337026
130,464;-5,74E-06
130,465;-0,000112824
130,466;-0,000352994
130,467;1,18E-05
130,468;-0,000103256
130,469;-8,39E-05
130,47;-6,25E-05
130,471;-4,18E-05
130,472;-2,39E-05
130,473;-0,00026403
130,474;0,000160838
130,475;-2,73E-05
130,476;-3,01E-05
130,477;-0,000261702
130,478;0,000159557
130,479;-2,62E-05
130,48;-2,11E-05
130,481;-0,000239205
130,482;0,000172459
130,483;-1,63E-05
130,484;-0,00014492
130,485;-0,000229695
130,486;-0,000431739
130,487;-7,54E-05
130,488;-0,000144298
130,489;-0,000291792
130,49;0,000156066
130,491;3,68E-05
130,492;7,83E-05
130,493;-4,27E-05
130,494;0,000276784
130,495;0,000138605
130,496;1,73E-05
130,497;3,15E-06
130,498;-5,89E-05
130,499;0,000131934
130,5;6,71E-05
130,501;-8,68E-06
130,502;3,93E-05
130,503;-6,07E-06
130,504;0,00012488
130,505;7,75E-05
130,506;-4,87E-06
130,507;5,62E-05
130,508;2,55E-05
130,509;9,45E-05
130,51;5,77E-05
130,511;-5,00E-05
130,512;5,34E-05
130,513;1,68E-05
130,514;0,000112783
130,515;8,63E-05
130,516;-9,82E-06
130,517;-6,15E-05
130,518;5,22E-05
130,519;1,18E-05
130,52;7,34E-06
130,521;-3,97E-05
130,522;4,50E-05
130,523;-0,000171594
130,524;-0,00028596
130,525;-0,000524322
130,526;-0,000626548
130,527;-0,000848691
130,528;-0,000831744
130,529;-0,00104058
130,53;-0,000984804
130,531;-0,00118759
130,532;-0,00107132
130,533;-0,00113409
130,534;-0,00111081
130,535;-0,00109286
130,536;-0,00105351
130,537;-0,00100281
130,538;-0,000961034
130,539;-0,000900921
130,54;-0,00087364
130,541;-0,000816258
130,542;-0,000813626
130,543;-0,000770962
130,544;-0,00080379
130,545;-0,000882928
130,546;-0,000760902
130,547;-0,000789776
130,548;-0,00105096
130,549;-0,000920465
130,55;-0,00103865
130,551;-0,00109461
130,552;-0,000974764
130,553;-0,00115177
130,554;-0,00103905
130,555;-0,00113757
130,556;-0,00109855
130,557;-0,00114008
130,558;-0,00107343
130,559;-0,00121968
130,56;-0,00112996
130,561;-0,0011978
130,562;-0,00115651
130,563;-0,00121219
130,564;-0,00116099
130,565;-0,00127106
130,566;-0,00123294
130,567;-0,00127029
130,568;-0,00123336
130,569;-0,00125677
130,57;-0,00126092
130,571;-0,00121722
130,572;-0,00124211
130,573;-0,00131043
130,574;-0,00126913
130,575;-0,00128929
130,576;-0,00130844
130,577;-0,00131185
130,578;-0,00124832
130,579;-0,00125854
130,58;-0,00135355
130,581;-0,0012549
130,582;-0,00128761
130,583;-0,00133953
130,584;-0,00129771
130,585;-0,00131696
130,586;-0,00133893
130,587;-0,00130261
130,588;-0,00130554
130,589;-0,00135273
130,59;-0,00133134
130,591;-0,00129485
130,592;-0,00130768
130,593;-0,00125817
130,594;-0,00120178
130,595;-0,00120025
130,596;-0,00115046
130,597;-0,00110349
130,598;-0,0012097
130,599;-0,0011716
130,6;-0,00121273
130,601;-0,00127019
130,602;-0,00128934
130,603;-0,00147284
130,604;-0,00148233
130,605;-0,00154309
130,606;-0,00161732
130,607;-0,00166677
130,608;-0,00172215
130,609;-0,00178019
130,61;-0,00177953
130,611;-0,00182813
130,612;-0,00183203
130,613;-0,00192357
130,614;-0,00190044
130,615;-0,00183105
130,616;-0,00200913
130,617;-0,0019605
130,618;-0,00192768
130,619;-0,0019517
130,62;-0,00189078
130,621;-0,00202797
130,622;-0,00197004
130,623;-0,0020024
130,624;-0,00193405
130,625;-0,00206023
130,626;-0,00200995
130,627;-0,00207758
130,628;-0,00199829
130,629;-0,0021608
130,63;-0,00224602
130,631;-0,0023992
130,632;-0,00241603
130,633;-0,00257785
130,634;-0,00255564
130,635;-0,00269678
130,636;-0,00265685
130,637;-0,0028157
130,638;-0,00276672
130,639;-0,00289685
130,64;-0,00284337
130,641;-0,00297561
130,642;-0,00292837
130,643;-0,00304834
130,644;-0,00301209
130,645;-0,00314586
130,646;-0,00313395
130,647;-0,00328276
130,648;-0,00327514
130,649;-0,00343956
130,65;-0,00348161
130,651;-0,00368016
130,652;-0,0036865
130,653;-0,003846
130,654;-0,00395014
130,655;-0,00416747
130,656;-0,00416174
130,657;-0,0043217
130,658;-0,00426242
130,659;-0,00440668
130,66;-0,00440481
130,661;-0,00457166
130,662;-0,00452365
130,663;-0,00466603
130,664;-0,00467141
130,665;-0,00485136
130,666;-0,00481279
130,667;-0,00497288
130,668;-0,00491716
130,669;-0,005072
130,67;-0,00504284
130,671;-0,00482455
130,672;-0,00470155
130,673;-0,00454147
130,674;-0,00432281
130,675;-0,00410845
130,676;-0,00396963
130,677;-0,003688
130,678;-0,00359266
130,679;-0,00355091
130,68;-0,00337022
130,681;-0,003212
130,682;-0,00316383
130,683;-0,0030692
130,684;-0,00297793
130,685;-0,00290368
130,686;-0,0028396
130,687;-0,00279748
130,688;-0,00275351
130,689;-0,00274124
130,69;-0,00268563
130,691;-0,0026824
130,692;-0,00258531
130,693;-0,00258647
130,694;-0,00247543
130,695;-0,00234246
130,696;-0,00225162
130,697;-0,0021054
130,698;-0,00201711
130,699;-0,00187584
130,7;-0,00172347
130,701;-0,00164135
130,702;-0,00153218
130,703;-0,00141335
130,704;-0,00137718
130,705;-0,00121698
130,706;-0,00133021
130,707;-0,00117095
130,708;-0,00108926
130,709;-0,00107579
130,71;-0,00102553
130,711;-0,00110566
130,712;-0,000998845
130,713;-0,000867417
130,714;-0,00092611
130,715;-0,000767462
130,716;-0,000693688
130,717;-0,000713292
130,718;-0,000648695
130,719;-0,000573127
130,72;-0,000531258
130,721;-0,000457173
130,722;-0,00039352
130,723;-0,000284286
130,724;-0,000134031
130,725;-4,34E-05
130,726;9,12E-05
130,727;0,000195167
130,728;0,000110734
130,729;0,000196804
130,73;0,000260724
130,731;0,000133725
130,732;0,000180877
130,733;0,000227291
130,734;0,000156349
130,735;0,000228101
130,736;0,000156635
130,737;0,000134598
130,738;6,32E-05
130,739;1,15E-05
130,74;5,15E-05
130,741;1,88E-05
130,742;-1,57E-05
130,743;-5,99E-06
130,744;-2,48E-05
130,745;-4,98E-05
130,746;-9,33E-05
130,747;-0,000140024
130,748;-0,00019257
130,749;-0,000169749
130,75;-0,000219941
130,751;-0,000217867
130,752;-0,000180634
130,753;-7,50E-05
130,754;-2,70E-06
130,755;6,78E-05
130,756;1,09E-05
130,757;-6,74E-05
130,758;-3,37E-05
130,759;-4,12E-05
130,76;-0,000135056
130,761;5,93E-06
130,762;-0,000113553
130,763;-3,78E-05
130,764;-8,69E-05
130,765;3,95E-05
130,766;-4,28E-05
130,767;-0,000171015
130,768;-6,32E-05
130,769;-0,000204089
130,77;1,20E-05
130,771;-7,35E-06
130,772;-0,000100967
130,773;1,76E-05
130,774;-1,63E-06
130,775;-0,000148484
130,776;-1,23E-05
130,777;-0,000156289
130,778;1,45E-05
130,779;-0,000101817
130,78;4,04E-06
130,781;-3,34E-05
130,782;-0,000216219
130,783;3,68E-05
130,784;-5,12E-05
130,785;-0,000242776
130,786;7,00E-06
130,787;-6,01E-05
130,788;-0,000245813
130,789;2,57E-05
130,79;-5,77E-05
130,791;-0,000243059
130,792;3,52E-05
130,793;-4,75E-05
130,794;-0,000231909
130,795;2,88E-05
130,796;-5,39E-05
130,797;-0,000228354
130,798;4,16E-05
130,799;-5,03E-05
130,8;-0,000212833
130,801;4,41E-05
130,802;-0,000157265
130,803;9,11E-05
130,804;3,28E-05
130,805;3,15E-05
130,806;2,02E-05
130,807;7,01E-05
130,808;6,41E-05
130,809;0,000146258
130,81;-3,86E-05
130,811;0,00024933
130,812;0,000225228
130,813;0,000231888
130,814;0,000385126
130,815;0,000261362
130,816;0,000552378
130,817;0,000538448
130,818;0,000389489
130,819;0,000605762
130,82;0,000533618
130,821;0,0004709
130,822;0,000731631
130,823;0,000738634
130,824;0,000830636
130,825;0,000924175
130,826;0,000960273
130,827;0,00105588
130,828;0,00108796
130,829;0,00111354
130,83;0,00116225
130,831;0,00112042
130,832;0,00118682
130,833;0,00117525
130,834;0,00115518
130,835;0,00107612
130,836;0,00111329
130,837;0,00110039
130,838;0,0010834
130,839;0,0010574
130,84;0,000952245
130,841;0,00121644
130,842;0,00114842
130,843;0,0010579
130,844;0,000944863
130,845;0,000838511
130,846;0,000736223
130,847;0,000626797
130,848;0,000519889
130,849;0,00041756
130,85;0,000316495
130,851;0,000211453
130,852;9,78E-05
130,853;-2,83E-05
130,854;-0,000168115
130,855;-0,000259804
130,856;-0,000553261
130,857;-0,000236025
130,858;-0,000483971
130,859;-0,000337641
130,86;-0,000200059
130,861;-0,000225675
130,862;-0,000113171
130,863;-0,000421818
130,864;-0,000122097
130,865;-0,000385124
130,866;-0,000200641
130,867;-0,000142644
130,868;-6,64E-05
130,869;-0,00011604
130,87;-6,25E-05
130,871;-0,000435573
130,872;-5,99E-05
130,873;-0,000363019
130,874;-0,000211209
130,875;-0,000176977
130,876;-0,000137619
130,877;-0,000526432
130,878;-7,85E-05
130,879;-0,000396978
130,88;-0,00022878
130,881;-0,000199099
130,882;-0,000149189
130,883;-0,000531014
130,884;-5,89E-05
130,885;-0,000363037
130,886;-0,000183725
130,887;-0,000163732
130,888;-0,000115642
130,889;-0,000201958
130,89;-7,42E-05
130,891;-0,000415882
130,892;1,66E-05
130,893;-0,000281047
130,894;1,19E-05
130,895;-0,00031345
130,896;3,13E-05
130,897;-0,000264556
130,898;3,32E-05
130,899;-0,000266396
130,9;2,68E-05
130,901;-0,000244016
130,902;3,86E-05
130,903;-0,000227776
130,904;2,99E-05
130,905;-0,000210303
130,906;4,90E-05
130,907;-0,00018721
130,908;3,58E-05
130,909;-0,000176633
130,91;3,59E-05
130,911;-0,000158197
130,912;3,61E-05
130,913;-0,000137645
130,914;3,09E-05
130,915;-2,29E-05
130,916;-0,000202737
130,917;3,04E-05
130,918;-2,46E-05
130,919;9,80E-05
130,92;-5,93E-05
130,921;-0,00015686
130,922;0,000101007
130,923;-5,18E-05
130,924;-0,000137845
130,925;8,04E-05
130,926;-1,15E-05
130,927;-9,48E-05
130,928;4,40E-05
130,929;-9,06E-06
130,93;-7,71E-05
130,931;-1,38E-05
130,932;-1,09E-05
130,933;-0,00020327
130,934;-9,92E-05
130,935;-0,000126817
130,936;-8,37E-05
130,937;-0,000131726
130,938;-4,84E-05
130,939;-7,58E-05
130,94;-0,000345945
130,941;-0,000153647
130,942;-0,000224846
130,943;-0,000223256
130,944;-0,000149069
130,945;-0,000152321
130,946;-0,000388407
130,947;-1,16E-06
130,948;-0,000178523
130,949;-0,000548318
130,95;-0,000366707
130,951;-0,000470104
130,952;-0,000738243
130,953;-0,000473021
130,954;-0,000533473
130,955;-0,000511389
130,956;-0,000487211
130,957;-0,00045599
130,958;-0,000421113
130,959;-0,000387199
130,96;-0,000357311
130,961;-0,000333796
130,962;-0,00062975
130,963;-0,000281976
130,964;-0,000503268
130,965;-0,000402206
130,966;-0,00066706
130,967;-0,000364889
130,968;-0,000597047
130,969;-0,000381839
130,97;-0,000637382
130,971;-0,00036167
130,972;-0,000603515
130,973;-0,000345176
130,974;-0,000596795
130,975;-0,00031497
130,976;-0,00054989
130,977;-0,000275983
130,978;-0,000521204
130,979;-0,000242113
130,98;-0,000490411
130,981;-0,000217731
130,982;-0,000266343
130,983;-0,000230112
130,984;-0,000188246
130,985;-0,000179406
130,986;-0,000118874
130,987;-0,000140041
130,988;-0,000100887
130,989;-9,68E-05
130,99;-0,000169201
130,991;-0,000109747
130,992;-0,000126918
130,993;-0,000142104
130,994;-0,000124452
130,995;-0,000104568
130,996;-0,00012256
130,997;-9,23E-05
130,998;-7,69E-05
130,999;-0,000124992
131;-7,77E-05
131,001;-5,92E-05
131,002;-0,000120169
131,003;-5,88E-05
131,004;-2,75E-05
131,005;-0,000115865
131,006;-3,83E-05
131,007;-1,01E-05
131,008;-0,000110558
131,009;-1,55E-05
131,01;-8,43E-06
131,011;-0,000102886
131,012;1,04E-05
131,013;-1,29E-05
131,014;-0,000102042
131,015;3,88E-05
131,016;-7,86E-06
131,017;-9,36E-05
131,018;6,97E-05
131,019;5,97E-07
131,02;-8,02E-05
131,021;-0,000192805
131,022;0,000152533
131,023;0,000193249
131,024;0,000116066
131,025;4,01E-05
131,026;-6,07E-05
131,027;-0,000130199
131,028;0,00012841
131,029;4,11E-05
131,03;-1,69E-05
131,031;-7,38E-05
131,032;0,00020927
131,033;9,30E-05
131,034;4,40E-05
131,035;-1,40E-05
131,036;-4,38E-05
131,037;-6,40E-05
131,038;0,000138641
131,039;0,00011619
131,04;7,69E-05
131,041;2,97E-05
131,042;-6,66E-06
131,043;-3,46E-05
131,044;-5,56E-05
131,045;-7,02E-05
131,046;4,23E-05
131,047;9,08E-05
131,048;6,68E-05
131,049;2,03E-05
131,05;-1,90E-05
131,051;-4,95E-05
131,052;-7,14E-05
131,053;3,09E-05
131,054;-1,35E-05
131,055;2,76E-05
131,056;-5,24E-05
131,057;-0,000144733
131,058;-2,07E-05
131,059;-6,76E-05
131,06;-5,14E-05
131,061;-0,000124959
131,062;-7,31E-05
131,063;-8,95E-05
131,064;-0,000165781
131,065;-5,67E-05
131,066;-7,87E-05
131,067;9,84E-06
131,068;-7,72E-05
131,069;-3,77E-05
131,07;-8,68E-05
131,071;-3,49E-06
131,072;-6,85E-05
131,073;2,03E-05
131,074;1,75E-05
131,075;-5,96E-05
131,076;-0,000179001
131,077;4,94E-06
131,078;-2,76E-06
131,079;-0,000129
131,08;-2,26E-05
131,081;-8,08E-06
131,082;-0,000133456
131,083;1,15E-05
131,084;2,39E-05
131,085;-8,77E-05
131,086;3,57E-05
131,087;7,83E-05
131,088;-6,61E-05
131,089;-5,57E-05
131,09;2,54E-05
131,091;-1,64E-08
131,092;-0,000116707
131,093;2,52E-05
131,094;-4,95E-05
131,095;1,17E-05
131,096;-0,000103499
131,097;3,40E-05
131,098;-6,90E-05
131,099;1,83E-05
131,1;-0,000117134
131,101;3,70E-05
131,102;3,49E-05
131,103;-0,000140174
131,104;2,11E-06
131,105;4,30E-05
131,106;-0,000132308
131,107;9,64E-05
131,108;1,33E-05
131,109;-4,23E-05
131,11;2,83E-05
131,111;-4,63E-05
131,112;3,84E-05
131,113;-3,07E-05
131,114;4,41E-05
131,115;-0,000170107
131,116;-7,94E-06
131,117;-0,000139986
131,118;0,000205656
131,119;0,000104256
131,12;-7,05E-05
131,121;-3,02E-05
131,122;-0,000137769
131,123;0,000159998
131,124;5,38E-05
131,125;-8,46E-05
131,126;-1,05E-05
131,127;-8,84E-05
131,128;0,000155581
131,129;6,91E-05
131,13;-2,20E-05
131,131;1,45E-05
131,132;-4,87E-05
131,133;0,000122344
131,134;3,26E-05
131,135;-2,36E-05
131,136;0,000172385
131,137;9,01E-05
131,138;0,000137272
131,139;0,000152354
131,14;0,000119483
131,141;0,000242417
131,142;0,00023848
131,143;0,000380628
131,144;0,000366353
131,145;0,000385148
131,146;0,00036382
131,147;0,000427951
131,148;0,000394752
131,149;0,000461497
131,15;0,00040525
131,151;0,000404802
131,152;0,000340195
131,153;0,000331613
131,154;0,00011994
131,155;0,000181886
131,156;0,000176377
131,157;9,80E-05
131,158;6,86E-05
131,159;0,000101593
131,16;-3,17E-05
131,161;-9,40E-05
131,162;-9,53E-05
131,163;-0,000126981
131,164;-0,000118055
131,165;-0,000124399
131,166;-0,00010736
131,167;-0,00011059
131,168;-9,21E-05
131,169;-8,77E-05
131,17;-8,28E-05
131,171;-7,80E-05
131,172;-6,68E-05
131,173;-8,82E-05
131,174;-0,000112166
131,175;-0,0001504
131,176;-0,000199738
131,177;-0,000245539
131,178;-0,000499393
131,179;-0,000421877
131,18;-0,000549502
131,181;-0,000838647
131,182;-0,000704581
131,183;-0,000954627
131,184;-0,000865773
131,185;-0,000873611
131,186;-0,000817126
131,187;-0,00106401
131,188;-0,00082981
131,189;-0,0010472
131,19;-0,000855911
131,191;-0,000849057
131,192;-0,00076871
131,193;-0,000716751
131,194;-0,000958771
131,195;-0,000653984
131,196;-0,000694014
131,197;-0,000723859
131,198;-0,000581895
131,199;-0,000569402
131,2;-0,000827667
131,201;-0,000567772
131,202;-0,000668499
131,203;-0,000947858
131,204;-0,000718957
131,205;-0,000811265
131,206;-0,000850206
131,207;-0,00077315
131,208;-0,000979413
131,209;-0,000718093
131,21;-0,000797758
131,211;-0,00103801
131,212;-0,000832125
131,213;-0,000925704
131,214;-0,000880612
131,215;-0,000930499
131,216;-0,000813924
131,217;-0,00096794
131,218;-0,000802938
131,219;-0,00096824
131,22;-0,000937742
131,221;-0,00112395
131,222;-0,00105977
131,223;-0,0010899
131,224;-0,00107853
131,225;-0,00108657
131,226;-0,0011897
131,227;-0,00107327
131,228;-0,00110524
131,229;-0,00110242
131,23;-0,00112346
131,231;-0,0011626
131,232;-0,0011822
131,233;-0,00126847
131,234;-0,00136075
131,235;-0,00136408
131,236;-0,00147705
131,237;-0,0015549
131,238;-0,0015845
131,239;-0,00162764
131,24;-0,00167248
131,241;-0,00175205
131,242;-0,0017221
131,243;-0,00175737
131,244;-0,00180624
131,245;-0,00187212
131,246;-0,00191724
131,247;-0,00194921
131,248;-0,00188755
131,249;-0,00187674
131,25;-0,00191062
131,251;-0,00193719
131,252;-0,00198127
131,253;-0,00202583
131,254;-0,00206342
131,255;-0,00200051
131,256;-0,00209454
131,257;-0,00201282
131,258;-0,0019603
131,259;-0,00198755
131,26;-0,00187459
131,261;-0,00192211
131,262;-0,00178955
131,263;-0,00178375
131,264;-0,00165456
131,265;-0,00170519
131,266;-0,00157583
131,267;-0,00164347
131,268;-0,00168575
131,269;-0,0018305
131,27;-0,00182373
131,271;-0,00192789
131,272;-0,00189274
131,273;-0,00204709
131,274;-0,00201128
131,275;-0,00215009
131,276;-0,00210842
131,277;-0,00225861
131,278;-0,00221816
131,279;-0,00234581
131,28;-0,00231084
131,281;-0,00244953
131,282;-0,00242441
131,283;-0,00255652
131,284;-0,00260016
131,285;-0,00279363
131,286;-0,00280547
131,287;-0,00297804
131,288;-0,00303338
131,289;-0,00322477
131,29;-0,00320128
131,291;-0,0033776
131,292;-0,00334865
131,293;-0,00350316
131,294;-0,00355048
131,295;-0,00375205
131,296;-0,00370472
131,297;-0,00385595
131,298;-0,00380495
131,299;-0,00385736
131,3;-0,00403749
131,301;-0,00402858
131,302;-0,00402617
131,303;-0,00370837
131,304;-0,0035895
131,305;-0,00352706
131,306;-0,00333614
131,307;-0,00319502
131,308;-0,00315239
131,309;-0,00300648
131,31;-0,00298404
131,311;-0,00284966
131,312;-0,00280344
131,313;-0,00260919
131,314;-0,00251635
131,315;-0,00234848
131,316;-0,0022735
131,317;-0,00209881
131,318;-0,00201722
131,319;-0,00197708
131,32;-0,00194533
131,321;-0,00196696
131,322;-0,00195132
131,323;-0,00192204
131,324;-0,00196987
131,325;-0,00190566
131,326;-0,00188568
131,327;-0,00177439
131,328;-0,00188341
131,329;-0,00168029
131,33;-0,00157742
131,331;-0,00154135
131,332;-0,00144989
131,333;-0,00132751
131,334;-0,00126039
131,335;-0,00109665
131,336;-0,0010055
131,337;-0,000900598
131,338;-0,0009282
131,339;-0,000780457
131,34;-0,000682511
131,341;-0,000660649
131,342;-0,000557698
131,343;-0,000695404
131,344;-0,00058018
131,345;-0,000521329
131,346;-0,000557722
131,347;-0,000505844
131,348;-0,000470711
131,349;-0,000464825
131,35;-0,000413142
131,351;-0,000373292
131,352;-0,000294367
131,353;-0,000253486
131,354;-0,000231423
